Sample_Name,Order_pre,Date_MMDDYYYY_pre,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Submerged_weight_pre,Dry_weight_pre,Notes_pre,Order_post,Date_MMDDYYYY_post,Submerged_weight_post,Dry_weight_post,double_single_dead,Notes_post,Actual_shell_pre_mg,Actual_shell_post_mg,Actual_shell_growth_mg,Actual_tissue_pre_mg,Actual_tissue_post_mg,Actual_tissue_growth_mg,Ratio_tissue_shell_mg,Phase_1_temp,Phase_1_DO,Phase_2.1_temp,Phase_2.1_DO,Phase1_Phase2_treat,...32,Phase_1_rep_R,Phase_2_rep_R,Ratio_tissue_shell_pre_mg,Phase1_Phase2_rep,Exclude_all,Exclude_pre_analysis,Phase1N_tissue,Phase1C_tissue,Phase1N_shell,Phase1C_shell,Phase1N_tissue_new,Phase1C_tissue_new,Phase1N_shell_new,Phase1C_shell_new
2024_Warm01_Warm03_G25,1033,7/24/24,2024,Warm,01,Warm,03,G,25,217.3,596.8,NA,443,8122024,320.1,840,NA,NA,341.74452,504.51804,162.77352,255.05548,335.48196,80.42648,0.494100515,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm01,Warm03,0.746333782,Warm01_Warm03,NA,NA,19.49049045,98.13259593000001,0.9967549639148401,55.47651569,,,,
2024_Warm01_Warm03_G26,1247,7/24/24,2024,Warm,01,Warm,03,G,26,402.4,907.8,NA,462,8122024,659.1,1452.5,NA,NA,634.83186,1041.29064,406.45878,272.96814,411.20936,138.24122,0.34011129,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm01,Warm03,0.429984941,Warm01_Warm03,NA,NA,20.85931627,105.0244919,1.8515931366106202,103.05435077893799,,,,
2024_Warm01_Warm04_G37,1025,7/24/24,2024,Warm,01,Warm,04,G,37,248.1,589.5,NA,654,8122024,330.3,727.2,NA,NA,390.51324,520.66872,130.15548,198.98676,206.53128,7.54452,0.057965443,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm01,Warm04,0.509551891,Warm01_Warm04,NA,NA,15.20590557,76.56015591,1.13899708,63.39330294,,,,
2024_Warm01_Warm04_G38,558,7/24/24,2024,Warm,01,Warm,04,G,38,161.1,444.7,NA,660,8122024,383.4,974.6,NA,NA,252.75744,604.74726,351.98982,191.94256,369.85274,177.91018,0.505441265,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm01,Warm04,0.759394303,Warm01_Warm04,NA,NA,14.667611266475198,73.84989995999999,0.737209284,41.030949334751995,,,,
2024_Warm01_Warm05_G49,1339,7/25/24,2024,Warm,01,Warm,05,G,49,478.1,933.4,NA,830,8122024,681.6,1581.9,NA,Had worms on it + sediment,754.69524,1076.91714,322.2219,178.70476,504.98286,326.2781,1.012588219,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm01,Warm05,0.236790628,Warm01_Warm05,NA,NA,13.65602267,68.75665640999999,2.2011947015650803,122.51216880349199,,,,
2024_Warm01_Warm05_G50,1341,7/25/24,2024,Warm,01,Warm,05,G,50,213.6,588.4,NA,845,8122024,374.8,951.8,NA,NA,335.88594,591.13002,255.24408,252.51406,360.66998,108.15592,0.423735273,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm01,Warm05,0.751785145,Warm01_Warm05,NA,NA,19.29628359,97.15478459,0.9796674369619801,54.525473063802004,,,,
2024_Warm01_Warm06_G61,1142,7/25/24,2024,Warm,01,Warm,06,G,61,223.3,652.2,NA,1020,8122024,325,918.7,NA,NA,351.24492,512.2767,161.03178,300.95508,406.4233,105.46822,0.65495283,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm01,Warm06,0.856824008,Warm01_Warm06,NA,NA,22.99798503,115.79246703000001,1.0244644670816399,57.01874697183599,,,,
2024_Warm01_Warm06_G62,1389,7/25/24,2024,Warm,01,Warm,06,G,62,339.1,966.1,NA,1012,8122024,493.6,1292.3,NA,NA,534.60264,779.23794,244.6353,431.49736,513.06206,81.5647,0.333413453,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm01,Warm06,0.807136605,Warm01_Warm06,NA,NA,32.97359136,166.0186093,1.5592578782008797,86.78381073991198,,,,
2024_Warm02_Both01_G3,11,7/23/24,2024,Warm,02,Both,01,G,3,518,1281.4,NA,155,8122024,644.7,1599.2,NA,NA,817.8729,1018.48968,200.61678,463.5271,580.71032,117.18322,0.584114749,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm02,Both01,0.566747107,Warm02_Both01,NA,NA,35.421197436757005,178.34205172500003,2.3854628976242997,132.76800683756997,,,,
2024_Warm02_Both01_G4,13,7/23/24,2024,Warm,02,Both,01,G,4,103.8,253.2,NA,147,8122024,155.6,385.4,NA,NA,162.02862,244.04874,82.02012,91.17138,141.35126,50.17988,0.611799641,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm02,Both01,0.562686888,Warm02_Both01,NA,NA,6.967013259,35.07818846,0.4725835290095399,26.302640579045995,,,,
2024_Warm02_Both02_G15,59,7/23/24,2024,Warm,02,Both,02,G,15,326.6,965.6,NA,342,8122024,596.6,1499.8,NA,NA,514.81014,942.32814,427.518,450.78986,557.47186,106.682,0.249538031,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm02,Both02,0.875642931,Warm02_Both02,NA,NA,34.44785997,173.4413986,1.5015297466033801,83.57082889966199,,,,
2024_Warm02_Both02_G16,63,7/23/24,2024,Warm,02,Both,02,G,16,381.1,1107,NA,355,8122024,610.1,1630.8,NA,NA,601.10544,963.70404,362.5986,505.89456,667.09596,161.2014,0.444572593,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm02,Both02,0.841607023,Warm02_Both02,NA,NA,38.65877765,194.64293196000003,1.7532244,97.57942972,,,,
2024_Warm02_Both03_G27,141,7/24/24,2024,Warm,02,Both,03,G,27,141.9,415.6,NA,576,8122024,141.5,398.1,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell",222.35616,221.7228,-0.63336,193.24384,176.3772,-16.86664,26.63041556,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm02,Both03,0.869073472,Warm02_Both03,Y,NA,14.76705075,74.35056744,0.6485388741187199,36.09580923,,,,
2024_Warm02_Both03_G28,143,7/24/24,2024,Warm,02,Both,03,G,28,95.4,233.2,NA,550,8122024,174.3,424,NA,NA,148.72806,273.65832,124.93026,84.47194,150.34168,65.86974,0.527252084,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm02,Both03,0.56796236,Warm02_Both03,NA,NA,6.455064363,32.50057892,0.43379022457601996,24.143516782397995,,,,
2024_Warm02_Both04_G39,220,7/24/24,2024,Warm,02,Both,04,G,39,258.1,613.8,NA,746,8122024,350.1,821.4,NA,NA,406.34724,552.02004,145.6728,207.45276,269.37996,61.9272,0.42511162,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm02,Both04,0.510530747,Warm02_Both04,NA,NA,15.8528491,79.81744941000001,1.185179585,65.96368842,,,,
2024_Warm02_Both04_G40,224,7/24/24,2024,Warm,02,Both,04,G,40,129.6,315.6,NA,733,8122024,166.3,398.2,NA,NA,202.88034,260.99112,58.11078,112.71966,137.20888,24.48922,0.421423013,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm02,Both04,0.555596762,Warm02_Both04,NA,NA,8.613661061,43.36888918500001,0.591734393,32.934235097321995,,,,
2024_Warm02_Both05_G51,270,7/25/24,2024,Warm,02,Both,05,G,51,233.1,620.1,NA,938,8122024,428.3,1050.2,NA,NA,366.76224,675.84192,309.07968,253.33776,374.35808,121.02032,0.391550554,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm02,Both05,0.690741119,Warm02_Both05,NA,NA,19.359228,97.47170316,1.069723322,59.537724734592004,,,,
2024_Warm02_Both05_G52,271,7/25/24,2024,Warm,02,Both,05,G,52,174.9,423.6,NA,937,8122024,148.9,391.2,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell",274.60836,233.43996,-41.1684,148.99164,157.76004,8.7684,-0.212988603,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm02,Both05,0.542560467,Warm02_Both05,Y,NA,11.385444986638799,57.32453348999999,0.800941142,44.57808129,,,,
2024_Warm02_Both06_G63,391,7/26/24,2024,Warm,02,Both,06,G,63,127.8,307.2,NA,1120,8122024,214,505.1,NA,NA,200.03022,336.5193,136.48908,107.16978,168.5807,61.41092,0.449932844,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm02,Both06,0.535767945,Warm02_Both06,NA,NA,8.189557712,41.233572855000006,0.583421542,32.47156571,,,,
2024_Warm02_Both06_G64,394,7/26/24,2024,Warm,02,Both,06,G,64,95.9,238.1,NA,1107,8122024,191.6,453.5,NA,NA,149.51976,301.05114,151.53138,88.58024,152.44886,63.86862,0.421487747,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm02,Both06,0.592431663,Warm02_Both06,NA,NA,6.7690069686008005,34.081247340000004,0.43609935,24.272036056007995,,,,
2024_Warm02_Cont01_G3,440,7/23/24,2024,Warm,02,Cont,01,G,3,330.2,833.9,NA,47,8122024,616.9,1488.6,NA,NA,520.51038,974.47116,453.96078,313.38962,514.12884,200.73922,0.442195072,Warm,Norm,Ambient,Norm,Warm/Norm_Ambient/Norm,NA,Warm02,Cont01,0.602081403,Warm02_Cont01,NA,NA,23.948191172965398,120.57665629499999,1.518155449,84.49616767,,,,
2024_Warm02_Cont02_G15,488,7/23/24,2024,Warm,02,Cont,02,G,15,469.5,1233.4,NA,193,8122024,771.7,1807.7,NA,NA,741.078,1219.58148,478.50348,492.322,588.11852,95.79652,0.200200258,Warm,Norm,Ambient,Norm,Warm/Norm_Ambient/Norm,NA,Warm02,Cont02,0.66433223,Warm02_Cont02,NA,NA,37.62160781,189.42088950000002,2.161477747,120.30163729739999,,,,
2024_Warm02_Cont02_G16,492,7/23/24,2024,Warm,02,Cont,02,G,16,266.9,870.7,NA,211,8122024,498.8,1349.2,NA,NA,420.28116,787.47162,367.19046,450.41884,561.72838,111.30954,0.303138431,Warm,Norm,Ambient,Norm,Warm/Norm_Ambient/Norm,NA,Warm02,Cont02,1.071708377,Warm02_Cont02,NA,NA,34.41950786,173.29864869000002,1.22582019,68.22562763,,,,
2024_Warm02_Cont03_G27,537,7/24/24,2024,Warm,02,Cont,03,G,27,397.6,996.6,NA,414,8122024,822.6,1890.7,NA,NA,627.23154,1300.17654,672.945,369.36846,590.52346,221.155,0.328637556,Warm,Norm,Ambient,Norm,Warm/Norm_Ambient/Norm,NA,Warm02,Cont03,0.588886936,Warm02_Cont03,NA,NA,28.225907716228203,142.11451498500003,1.8294255340771801,101.8205658,,,,
2024_Warm02_Cont03_G28,569,7/24/24,2024,Warm,02,Cont,03,G,28,501.6,1443.8,NA,393,8122024,907.7,2528.2,NA,NA,791.90514,1434.92388,643.01874,651.89486,1093.27612,441.38126,0.686420523,Warm,Norm,Ambient,Norm,Warm/Norm_Ambient/Norm,NA,Warm02,Cont03,0.823198167,Warm02_Cont03,NA,NA,49.815634391316195,250.8165474,2.309723589,128.55257466316198,,,,
2024_Warm02_Cont04_G39,628,7/24/24,2024,Warm,02,Cont,04,G,39,278.7,755.7,NA,621,8122024,510.7,1290,NA,NA,438.96528,806.31408,367.3488,316.73472,483.68592,166.9512,0.454475964,Warm,Norm,Ambient,Norm,Warm/Norm_Ambient/Norm,NA,Warm02,Cont04,0.721548456,Warm02_Cont04,NA,NA,24.20381258,121.8636835,1.2803155463217601,71.25868249,,,,
2024_Warm02_Cont04_G40,633,7/24/24,2024,Warm,02,Cont,04,G,40,269.8,679.1,NA,606,8122024,439.2,1053.9,NA,NA,424.87302,693.10098,268.22796,254.22698,360.79902,106.57204,0.397318907,Warm,Norm,Ambient,Norm,Warm/Norm_Ambient/Norm,NA,Warm02,Cont04,0.598359905,Warm02_Cont04,NA,NA,19.42717924,97.81383055500001,1.2392131166243399,68.97103942,,,,
2024_Warm02_Cont05_G51,346,7/25/24,2024,Warm,02,Cont,05,G,51,149.3,392.3,NA,771,8122024,236.7,562.8,NA,NA,234.07332,372.46248,138.38916,158.22668,190.33752,32.11084,0.232032914,Warm,Norm,Ambient,Norm,Warm/Norm_Ambient/Norm,NA,Warm02,Cont05,0.675970589,Warm02_Cont05,NA,NA,12.091155990755599,60.87771513,0.682713928,37.997894477555995,,,,
2024_Warm02_Cont05_G52,681,7/25/24,2024,Warm,02,Cont,05,G,52,328.5,910.2,NA,781,8122024,581.4,1578.3,NA,NA,517.8186,918.26046,400.44186,392.3814,660.03954,267.65814,0.668406994,Warm,Norm,Ambient,Norm,Warm/Norm_Ambient/Norm,NA,Warm02,Cont05,0.757758412,Warm02_Cont05,NA,NA,29.984479957937996,150.9687437,1.510304423,84.05920213937998,,,,
2024_Warm02_Cont06_G63,740,7/25/24,2024,Warm,02,Cont,06,G,63,403.6,1029.8,NA,976,8122024,662.1,1618.4,NA,NA,636.73194,1046.04084,409.3089,393.06806,572.35916,179.2911,0.43803372,Warm,Norm,Ambient,Norm,Warm/Norm_Ambient/Norm,NA,Warm02,Cont06,0.617321097,Warm02_Cont06,NA,NA,30.03695223,151.2329361,1.857135037,103.362797,,,,
2024_Warm02_Cont06_G64,744,7/25/24,2024,Warm,02,Cont,06,G,64,722.3,1839.5,NA,985,8122024,960.1,2258.2,NA,"09.23.24 SKM changed data point in working post phase 2.1 from O64 to G64, was written down wrong on the data sheet but verified that this is actually G64 from the photos. Also changed Phase 1 info and 'Sample_Name""",1141.36152,1517.89404,376.53252,698.13848,740.30596,42.16748,0.111988946,Warm,Norm,Ambient,Norm,Warm/Norm_Ambient/Norm,NA,Warm02,Cont06,0.611671646,Warm02_Cont06,NA,NA,53.34941784046159,268.6087802,3.3289714804538395,185.280982,,,,
2024_Warm02_Hyp01_G3,786,7/23/24,2024,Warm,02,Hyp,01,G,3,257.3,689.1,NA,75,8122024,383.4,958.6,NA,NA,405.08052,604.74726,199.66674,284.01948,353.85274,69.83326,0.349749087,Warm,Norm,Ambient,Hyp,Warm/Norm_Ambient/Hyp,NA,Warm02,Hyp01,0.701143269,Warm02_Hyp01,NA,NA,21.703822876731596,109.27649493000001,1.1814849850268399,65.75805758,,,,
2024_Warm02_Hyp01_G4,789,7/23/24,2024,Warm,02,Hyp,01,G,4,262,623.9,NA,66,8122024,450.4,1033.3,NA,NA,412.5225,710.83506,298.31256,211.3775,322.46494,111.08744,0.372386064,Warm,Norm,Ambient,Hyp,Warm/Norm_Ambient/Hyp,NA,Warm02,Hyp01,0.512402354,Warm02_Hyp01,NA,NA,16.152764662924998,81.32749313,1.203190763,66.96613874924999,,,,
2024_Warm02_Hyp02_G15,836,7/23/24,2024,Warm,02,Hyp,02,G,15,421.9,1239.4,NA,302,8122024,584.9,1509.4,NA,NA,665.70816,923.80236,258.0942,573.69184,585.59764,11.9058,0.046129669,Warm,Norm,Ambient,Hyp,Warm/Norm_Ambient/Hyp,NA,Warm02,Hyp02,0.861776788,Warm02_Hyp02,NA,NA,43.83962002,220.7279354,1.9416490219027203,108.0666024,,,,
2024_Warm02_Hyp02_G16,839,7/23/24,2024,Warm,02,Hyp,02,G,16,332,810.1,NA,289,8122024,624.8,1477.6,NA,NA,523.3605,986.98002,463.61952,286.7395,490.61998,203.88048,0.439758188,Warm,Norm,Ambient,Hyp,Warm/Norm_Ambient/Hyp,NA,Warm02,Hyp02,0.547881432,Warm02_Hyp02,NA,NA,21.91167775,110.32302262500001,1.526468299,84.95883705464999,,,,
2024_Warm02_Hyp03_G27,884,7/24/24,2024,Warm,02,Hyp,03,G,27,382.9,916.1,NA,515,8122024,595.6,1423.4,NA,NA,603.95556,940.74474,336.78918,312.14444,482.65526,170.51082,0.506283545,Warm,Norm,Ambient,Hyp,Warm/Norm_Ambient/Hyp,NA,Warm02,Hyp03,0.516833457,Warm02_Hyp03,NA,NA,23.85303866,120.0975733,1.761537251,98.04209911,,,,
2024_Warm02_Hyp03_G28,886,7/24/24,2024,Warm,02,Hyp,03,G,28,130.2,335.4,NA,524,8122024,271,676,NA,NA,203.83038,426.7731,222.94272,131.56962,249.2269,117.65728,0.527746679,Warm,Norm,Ambient,Hyp,Warm/Norm_Ambient/Hyp,NA,Warm02,Hyp03,0.64548582,Warm02_Hyp03,NA,NA,10.05411223,50.6214113,0.594505343,33.088458225653994,,,,
2024_Warm02_Hyp04_G39,354,7/24/24,2024,Warm,02,Hyp,04,G,39,153.8,397.2,NA,718,8122024,198.9,524.9,NA,NA,241.19862,312.60996,71.41134,156.00138,212.29004,56.28866,0.788231393,Warm,Norm,Ambient,Hyp,Warm/Norm_Ambient/Hyp,NA,Warm02,Hyp04,0.646775591,Warm02_Hyp04,NA,NA,11.92110598,60.02153095500001,0.703496055,39.15456794,,,,
2024_Warm02_Hyp04_G40,315,7/24/24,2024,Warm,02,Hyp,04,G,40,162.1,377.4,NA,713,8122024,229.2,512.9,NA,NA,254.34084,360.58698,106.24614,123.05916,152.31302,29.25386,0.27534045,Warm,Norm,Ambient,Hyp,Warm/Norm_Ambient/Hyp,NA,Warm02,Hyp04,0.483835628,Warm02_Hyp04,NA,NA,9.40377122,47.347011810000005,0.7418275347802799,41.28798788197199,,,,
2024_Warm02_Hyp05_G51,1012,7/25/24,2024,Warm,02,Hyp,05,G,51,253.8,592.3,NA,895,8122024,404.5,896.3,NA,NA,399.53862,638.157,238.61838,192.76138,258.143,65.38162,0.274000771,Warm,Norm,Ambient,Hyp,Warm/Norm_Ambient/Hyp,NA,Warm02,Hyp05,0.482459943,Warm02_Hyp05,NA,NA,14.730182764204601,74.16494096,1.1653211081795398,64.85842266,,,,
2024_Warm02_Hyp05_G52,1016,7/25/24,2024,Warm,02,Hyp,05,G,52,297.8,811.3,NA,900,8122024,411.1,1096.2,NA,NA,469.20822,648.60744,179.39922,342.09178000000003,447.59256,105.50078,0.588078254,Warm,Norm,Ambient,Hyp,Warm/Norm_Ambient/Hyp,NA,Warm02,Hyp05,0.729083092,Warm02_Hyp05,NA,NA,26.14151466,131.61981235500002,1.3685241314027399,76.16811873972598,,,,
2024_Warm02_Hyp06_G63,1083,7/26/24,2024,Warm,02,Hyp,06,G,63,225.5,516,NA,1098,8122024,302.1,675.7,NA,NA,354.7284,476.01684,121.28844,161.2716,199.68316,38.41156,0.316695969,Warm,Norm,Ambient,Hyp,Warm/Norm_Ambient/Hyp,NA,Warm02,Hyp06,0.454634024,Warm02_Hyp06,NA,NA,12.32383864,62.04924810000001,1.034624618,57.58423178,,,,
2024_Warm02_Hyp06_G64,1087,7/26/24,2024,Warm,02,Hyp,06,G,64,193.3,459.4,NA,1074,8122024,312.1,710.8,NA,NA,303.74292,491.85084,188.10792,155.65708,218.94916,63.29208,0.336466854,Warm,Norm,Ambient,Hyp,Warm/Norm_Ambient/Hyp,NA,Warm02,Hyp06,0.512463237,Warm02_Hyp06,NA,NA,11.894795715523601,59.889061530000006,0.885916951,49.307590555236004,,,,
2024_Warm02_Warm01_G3,1155,7/23/24,2024,Warm,02,Warm,01,G,3,357.4,841.7,NA,101,8122024,416.1,939.5,NA,NA,563.57886,656.52444,92.94558,278.12114,282.97556,4.85442,0.052228627,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm02,Warm01,0.493491079,Warm02_Warm01,NA,NA,21.253091375403802,107.00710861500002,1.6437718628596198,91.48761615,,,,
2024_Warm02_Warm01_G4,1159,7/23/24,2024,Warm,02,Warm,01,G,4,275.3,761.9,NA,105,8122024,417.6,1084.6,NA,NA,433.58172,658.89954,225.31782,328.31828,425.70046,97.38218,0.432199193,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm02,Warm01,0.757223529,Warm02_Warm01,NA,NA,25.088989657727602,126.3204582,1.264613495,70.38475143,,,,
2024_Warm02_Warm02_G15,1202,7/23/24,2024,Warm,02,Warm,02,G,15,230.5,731.9,NA,255,8122024,563,1644.9,NA,NA,362.6454,889.1259,526.4805,369.2546,755.7741,386.5195,0.734157295,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm02,Warm02,1.018224966,Warm02_Warm02,NA,NA,28.217206914181997,142.0707074,1.057715871,58.86942451,,,,
2024_Warm02_Warm02_G16,1204,7/23/24,2024,Warm,02,Warm,02,G,16,149.1,334.3,NA,267,8122024,271.1,586.4,NA,NA,233.75664,426.93144,193.1748,100.54336,159.46856,58.9252,0.305035646,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm02,Warm02,0.430119803,Warm02_Warm02,NA,NA,7.683188762,38.68405776,0.681790278,37.94648677,,,,
2024_Warm02_Warm03_G27,1248,7/24/24,2024,Warm,02,Warm,03,G,27,140.4,330.4,NA,467,8122024,224.9,526.4,NA,NA,219.98106,353.77836,133.7973,110.41894,172.62164,62.2027,0.464902506,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm02,Warm03,0.501947486,Warm02_Warm03,NA,NA,8.4378477,42.48368717,0.6416114983270201,35.71025141,,,,
2024_Warm02_Warm03_G28,1253,7/24/24,2024,Warm,02,Warm,03,G,28,142.1,336.1,NA,479,8122024,259.5,652.7,NA,NA,222.67284,408.564,185.89116,113.42716,244.136,130.70884,0.703147153,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm02,Warm03,0.509389291,Warm02_Warm03,NA,NA,8.667725854757201,43.64109981000001,0.6494625242242801,36.14721694,,,,
2024_Warm02_Warm04_G39,1298,7/24/24,2024,Warm,02,Warm,04,G,39,264.8,658.3,NA,656,8122024,422.9,1016.2,NA,NA,416.95602,667.29156,250.33554,241.34398,348.90844,107.56446,0.429681139,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm02,Warm04,0.578823589,Warm02_Warm04,NA,NA,18.44270328,92.85709631,1.2161218639853402,67.68584668,,,,
2024_Warm02_Warm04_G40,1303,7/24/24,2024,Warm,02,Warm,04,G,40,275.2,666.2,NA,653,8122024,533.5,1245.1,NA,NA,433.42338,842.4156,408.99222,232.77662,402.6844,169.90778,0.415430347,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm02,Warm04,0.537065213,Warm02_Warm04,NA,NA,17.78801415,89.56080454500001,1.264151669,70.35904757,,,,
2024_Warm02_Warm05_G51,1346,7/25/24,2024,Warm,02,Warm,05,G,51,222.1,576.1,NA,847,8122024,425.6,1044.9,NA,NA,349.34484,671.56674,322.2219,226.75516,373.33326,146.5781,0.454898007,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm02,Warm05,0.649086902,Warm02_Warm05,NA,NA,17.32787423,87.24404781,1.018922566,56.71030071517199,,,,
2024_Warm02_Warm05_G52,1349,7/25/24,2024,Warm,02,Warm,05,G,52,136.3,333.4,NA,835,8122024,263.9,602.5,NA,NA,213.48912,415.53096,202.04184,119.91088,186.96904,67.05816,0.331902343,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm02,Warm05,0.561672089,Warm02_Warm05,NA,NA,9.163190146,46.13571108,0.622676671,34.65639336,,,,
2024_Warm02_Warm06_G63,1392,7/25/24,2024,Warm,02,Warm,06,G,63,289.6,803.4,NA,1021,8122024,561.4,1349.1,NA,NA,456.22434,886.59246,430.36812,347.17566,462.50754,115.33188,0.267984255,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm02,Warm06,0.760975752,Warm02_Warm06,NA,NA,26.53000784,133.5758352,1.330654477,74.06040265252199,,,,
2024_Warm02_Warm06_G64,1396,7/25/24,2024,Warm,02,Warm,06,G,64,158.4,407.7,NA,1011,8122024,205.1,503.4,NA,NA,248.48226,322.42704,73.94478,159.21774,180.97296,21.75522,0.294209003,Warm,Norm,Warm,Norm,Warm/Norm_Warm/Norm,NA,Warm02,Warm06,0.640760994,Warm02_Warm06,NA,NA,12.1668895,61.25902546499999,0.724740008,40.33694526,,,,
2024_Warm03_Both01_G5,18,7/23/24,2024,Warm,03,Both,01,G,5,134.8,342.2,NA,153,8122024,221.4,521.1,NA,NA,211.11402,348.23646,137.12244,131.08598,172.86354,41.77756,0.3046734,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm03,Both01,0.620925034,Warm03_Both01,NA,NA,10.017154075286602,50.43533080500001,0.615749295,34.270835542865996,,,,
2024_Warm03_Both01_G6,21,7/23/24,2024,Warm,03,Both,01,G,6,132.8,330.8,NA,151,8122024,170.9,411.9,NA,NA,207.94722,268.27476,60.32754,122.85278,143.62524,20.77246,0.34432798,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm03,Both01,0.590788278,Warm03_Both01,NA,NA,9.388000347842599,47.267607104999996,0.606512794,33.75675844842599,,,,
2024_Warm03_Both02_G17,65,7/23/24,2024,Warm,03,Both,02,G,17,166.7,467.7,NA,383,8122024,255,630.7,NA,NA,261.62448,401.4387,139.81422,206.07552,229.2613,23.18578,0.165832774,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm03,Both02,0.78767675,Warm03_Both02,NA,NA,15.74760501,79.28755632000001,0.763071487,42.470365199183995,,,,
2024_Warm03_Both02_G18,70,7/23/24,2024,Warm,03,Both,02,G,18,238.9,683.3,NA,348,8122024,371.7,965,NA,NA,375.94596,586.22148,210.27552,307.35404,378.77852,71.42448,0.339670923,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm03,Both02,0.817548458,Warm03_Both02,NA,NA,23.48697225,118.2544669,1.096509175,61.02854831,,,,
2024_Warm03_Both03_G29,181,7/24/24,2024,Warm,03,Both,03,G,29,158.3,457.1,NA,530,8122024,284.1,834.4,NA,NA,248.32392,447.51564,199.19172,208.77608,386.88436,178.10828,0.894155038,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm03,Both03,0.840740916,Warm03_Both03,NA,NA,15.953972809253601,80.32659678,0.724278183,40.31124140253599,,,,
2024_Warm03_Both03_G80,210,7/26/24,2024,Warm,03,Both,03,G,80,137.6,326.2,replacing G30,542,8122024,202.7,466.9,NA,NA,215.54754,318.62688000000003,103.07934,110.65246,148.27312,37.62066,0.364967995,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm03,Both03,0.513355244,Warm03_Both03,NA,NA,8.455692520508201,42.573533985000005,0.628680397,34.99054347508199,,,,
2024_Warm03_Both04_G41,228,7/24/24,2024,Warm,03,Both,04,G,41,185.3,437.4,NA,763,8122024,257.3,604,NA,NA,291.07572,405.08052,114.0048,146.32428,198.91948,52.5952,0.461341979,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm03,Both04,0.502701771,Warm03_Both04,NA,NA,11.18161422,56.298266729999995,0.848970947,47.25128217747599,,,,
2024_Warm03_Both04_G42,147,7/24/24,2024,Warm,03,Both,04,G,42,127.8,303.8,NA,752,8122024,243.1,549.7,NA,NA,200.03022,382.59624,182.56602,103.76978,167.10376,63.33398,0.346910011,Warm,Norm,Warm,Hyp,Warm/Norm_Warm/Hyp,NA,Warm03,Both04,0.518770514,Warm03_Both04,NA,NA,7.929741034,39.92542286,0.583421542,32.47156571,,,,
