,Sample_Name,Phase_1_DO,Phase_1_temp,Phase_2.1_DO,Phase_2.1_temp,Phase_1_treat,Phase_2_treat,Phase_1_rep_R,Phase_2_rep_R,Actual_shell_pre_mg,Actual_tissue_pre_mg,Actual_shell_post_mg,Actual_tissue_post_mg,Actual_shell_growth_mg,Actual_tissue_growth_mg,Exclude_all,Exclude_pre_analysis,Notes_pre,Notes_post,Area_pre_mm2,Feret_pre_mm,AreaNotes_Pre,Area_post_mm2,Feret_post_mm,AreaNotes_Post,Area_growth_mm2,Feret_growth_mm,Order_year2,Date_MMDDYYYY_year2,Year,Phase_1_rep,Phase_2_rep,Tag_color,Tag_num,Submerged_weight_year2,Dry_weight_year2,double_single_dead_year2,Notes_year2,Actual_shell_year2_mg,Actual_tissue_year2_mg,Actual_shell_growth_year2_mg,Actual_tissue_growth_year2_mg,Ratio_TS_year2,Exclude_year2
492,2024_Warm04_Hyp06_G67,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm04,Hyp06,292.81746,176.58254,416.63934,204.36066,123.82188,27.77812,NA,NA,NA,NA,167.8,18.6,NA,190.7,19.8,NA,22.9,1.2,539,08252025,2025,04,06,G,67,311.7,736.5,NA,NA,491.21748,245.28252,74.57814,40.92186,0.548711191,NA
493,2024_Warm04_Hyp06_G68,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm04,Hyp06,361.53702,282.16298,728.09412,487.30588,366.5571,205.1429,NA,NA,NA,NA,295.2,22,NA,377.2,25.8,NA,82,3.8,528,08252025,2025,04,06,G,68,717.2,1875.1,NA,NA,1133.28618,741.81382,405.19206,254.50794,0.6281168,NA
494,2024_Warm04_Warm01_G8,Norm,Warm,Norm,Warm,Warm,Warm,Warm04,Warm01,259.7244,243.1756,477.4419,369.5581,217.7175,126.3825,NA,NA,NA,NA,213,18.6,NA,339.1,24.6,NA,126.1,6,29,08272025,2025,04,01,G,8,773.2,2026.6,NA,NA,1221.95658,804.64342,744.51468,435.08532,0.584387832,NA
495,2024_Warm04_Warm02_G19,Norm,Warm,Norm,Warm,Warm,Warm,Warm04,Warm02,335.88594,197.01406,705.92652,286.07348,370.04058,89.05942,NA,NA,NA,NA,195.9,18.1,NA,254.7,20.8,NA,58.8,2.7,130,08272025,2025,04,02,G,19,591.7,1351,NA,NA,934.56948,416.43052,228.64296,130.35704,0.570133627,NA
496,2024_Warm04_Warm02_G20,Norm,Warm,Norm,Warm,Warm,Warm,Warm04,Warm02,454.00758,279.69242,773.69604,439.70396,319.68846,160.01154,NA,NA,NA,NA,247.5,19.1,NA,367.4,23.7,NA,119.9,4.6,125,08272025,2025,04,02,G,20,675.7,1667.1,NA,NA,1067.57508,599.52492,293.87904,159.82096,0.543832456,NA
497,2024_Warm04_Warm04_G43,Norm,Warm,Norm,Warm,Warm,Warm,Warm04,Warm04,514.49346,351.90654,999.1722,535.2278,484.67874,183.32126,NA,NA,NA,NA,318.5,23.7,NA,426.2,30.5,NA,107.7,6.8,324,08262025,2025,04,04,G,43,1359.7,3272.5,NA,NA,2150.62068,1121.87932,1151.44848,586.65152,0.509490029,NA
498,2024_Warm04_Warm06_G67,Norm,Warm,Norm,Warm,Warm,Warm,Warm04,Warm06,311.9766,223.3234,1005.98082,590.31918,694.00422,366.99578,NA,NA,NA,NA,217.3,18.5,NA,465.7,30.1,NA,248.4,11.6,526,08252025,2025,04,06,G,67,763.4,1874,NA,NA,1206.43926,667.56074,200.45844,77.24156,0.385324559,NA
499,2024_Warm04_Warm06_G68,Norm,Warm,Norm,Warm,Warm,Warm,Warm04,Warm06,371.19576,238.20424,584.79642,269.90358,213.60066,31.69934,NA,NA,NA,NA,249.2,20,NA,221.2,19.9,NA,-28,-0.1,505,08252025,2025,04,06,G,68,606.9,1449.6,NA,NA,958.63716,490.96284,373.84074,221.05926,0.591319341,NA
500,2024_Warm05_Both01_G9,Norm,Warm,Hyp,Warm,Warm,Both,Warm05,Both01,491.05914,235.54086,713.21016,306.08984,222.15102,70.54898,NA,NA,NA,NA,197,17.3,NA,281.8,23,NA,84.8,5.7,77,08272025,2025,05,01,G,9,726.4,1609.3,NA,NA,1147.85346,461.44654,434.6433,155.3567,0.357434936,NA
501,2024_Warm05_Both03_G33,Norm,Warm,Hyp,Warm,Warm,Both,Warm05,Both03,483.30048,313.79952,663.01638,390.78362,179.7159,76.9841,NA,NA,NA,NA,259.7,21.1,NA,312,23.5,NA,52.3,2.4,285,08262025,2025,05,03,G,33,862.8,2159.3,NA,NA,1363.82922,795.47078,700.81284,404.68716,0.577453975,NA
502,2024_Warm05_Both03_G34,Norm,Warm,Hyp,Warm,Warm,Both,Warm05,Both03,173.4291,81.6709,262.73286,112.46714,89.30376,30.79624,NA,NA,NA,NA,108.3,14.4,NA,148.4,17.1,NA,40.1,2.7,276,08262025,2025,05,03,G,34,284.3,639.5,NA,NA,447.83232,191.66768,185.09946,79.20054,0.427880989,NA
503,2024_Warm05_Both05_G58,Norm,Warm,Hyp,Warm,Warm,Both,Warm05,Both05,272.86662,156.23338,483.93384,281.96616,211.06722,125.73278,NA,NA,NA,NA,147.7,17.2,NA,237.7,20.7,NA,90,3.5,471,08252025,2025,05,05,G,58,622.9,1482.4,NA,NA,983.97156,498.42844,500.03772,216.46228,0.432891903,NA
504,2024_Warm05_Both06_G69,Norm,Warm,Hyp,Warm,Warm,Both,Warm05,Both06,313.08498,140.31502,505.46808,207.03192,192.3831,66.7169,NA,NA,NA,NA,204.5,17.6,NA,230.9,20.6,NA,26.4,3,570,08252025,2025,05,06,G,69,522.5,1204.4,NA,NA,824.9982,379.4018,319.53012,172.36988,0.539447987,NA
505,2024_Warm05_Both06_G70,Norm,Warm,Hyp,Warm,Warm,Both,Warm05,Both06,361.69536,238.70464,605.53896,388.66104,243.8436,149.9564,NA,NA,NA,NA,226.5,21,NA,333,23.8,NA,106.5,2.8,552,08252025,2025,05,06,G,70,542.6,1367.7,NA,NA,856.82454,510.87546,251.28558,122.21442,0.486356678,NA
506,2024_Warm05_Cont01_G10,Norm,Warm,Norm,Ambient,Warm,Cont,Warm05,Cont01,133.68576,80.31424,274.29168,141.60832,140.60592,61.29408,NA,NA,NA,NA,100.8,13.7,NA,203.2,19.8,NA,102.4,6.1,11,08272025,2025,05,01,G,10,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
507,2024_Warm05_Cont03_G34,Norm,Warm,Norm,Ambient,Warm,Cont,Warm05,Cont03,821.67306,368.42694,1552.5705,624.7295,730.89744,256.30256,NA,NA,NA,NA,319.5,23.3,NA,539.9,30.7,NA,220.4,7.4,204,08262025,2025,05,03,G,34,2359.3,5133.6,NA,NA,3733.38732,1400.21268,2180.81682,775.48318,0.355592993,NA
508,2024_Warm05_Cont05_G57,Norm,Warm,Norm,Ambient,Warm,Cont,Warm05,Cont05,145.24458,71.85542,315.77676,132.42324,170.53218,60.56782,NA,NA,NA,NA,115.9,14.3,NA,186.7,18.8,NA,70.8,4.5,397,08252025,2025,05,05,G,57,1077.5,2489.7,NA,NA,1703.7852,785.9148,1388.00844,653.49156,0.470812382,NA
509,2024_Warm05_Cont06_G70,Norm,Warm,Norm,Ambient,Warm,Cont,Warm05,Cont06,209.37228,101.12772,390.51324,157.18676,181.14096,56.05904,NA,NA,NA,NA,113.7,13.8,NA,135.8,16.4,NA,22.1,2.6,496,08252025,2025,05,06,G,70,618,1347.3,NA,NA,976.2129,371.0871,585.69966,213.90034,0.365204822,NA
510,2024_Warm05_Hyp02_G21,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm05,Hyp02,433.26504,303.23496,717.16866,336.63134,283.90362,33.39638,NA,NA,NA,NA,260.1,22,NA,264.8,20.8,NA,4.7,-1.2,160,08272025,2025,05,02,G,21,969.6,2304.1,NA,NA,1532.93634,771.16366,815.76768,434.53232,0.532666751,NA
511,2024_Warm05_Hyp03_G33,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm05,Hyp03,430.41492,180.48508,718.27704,304.02296,287.86212,123.53788,NA,NA,NA,NA,180.9,17.2,NA,230.8,20.5,NA,49.9,3.3,248,08262025,2025,05,03,G,33,1073.1,2418.8,NA,NA,1696.81824,721.98176,978.5412,417.9588,0.427124377,NA
512,2024_Warm05_Hyp03_G34,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm05,Hyp03,275.24172,161.05828,531.2775,272.4225,256.03578,111.36422,NA,NA,NA,NA,148.5,16.5,NA,185.7,22.4,NA,37.2,5.9,243,08262025,2025,05,03,G,34,1055.7,2393.9,NA,NA,1669.26708,724.63292,1137.98958,452.21042,0.397376591,NA
513,2024_Warm05_Hyp05_G58,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm05,Hyp05,370.24572,240.45428,487.10064,271.59936,116.85492,31.14508,NA,NA,NA,NA,231.9,20.7,NA,261.1,22.3,NA,29.2,1.6,450,08252025,2025,05,05,G,58,473.4,1177.2,NA,NA,747.25326,429.94674,260.15262,158.34738,0.608671095,NA
514,2024_Warm05_Hyp06_G70,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm05,Hyp06,324.96048,217.83952,531.75252,367.94748,206.79204,150.10796,NA,NA,NA,NA,226.1,20.4,NA,307,23.1,NA,80.9,2.7,541,08252025,2025,05,06,G,70,700.8,1735.5,NA,Looks like it had a small double that died- 2 shells of dead one attached,1107.31842,628.18158,575.5659,260.2341,0.452136063,NA
515,2024_Warm05_Warm01_G10,Norm,Warm,Norm,Warm,Warm,Warm,Warm05,Warm01,254.34084,119.05916,377.37102,149.42898,123.03018,30.36982,NA,NA,NA,NA,152.1,15.4,NA,159.6,15.2,NA,7.5,-0.2,34,08272025,2025,05,01,G,10,352.7,826.9,NA,NA,556.13688,270.76312,178.76586,121.33414,0.67873217,NA
516,2024_Warm05_Warm03_G34,Norm,Warm,Norm,Warm,Warm,Warm,Warm05,Warm03,262.8912,175.0088,445.14054,320.65946,182.24934,145.65066,NA,NA,NA,NA,183.9,17.3,NA,244.4,20.7,NA,60.5,3.4,225,08262025,2025,05,03,G,34,473.2,1165.2,NA,NA,746.93658,418.26342,301.79604,97.60396,0.32341034,NA
517,2024_Warm05_Warm05_G57,Norm,Warm,Norm,Warm,Warm,Warm,Warm05,Warm05,298.99272,164.40728,569.43744,298.36256,270.44472,133.95528,NA,NA,NA,NA,163.5,17.7,NA,312.6,23.7,NA,149.1,6,414,08252025,2025,05,05,G,57,1152.5,2734.5,NA,NA,1822.5402,911.9598,1253.10276,613.59724,0.489662348,NA
518,2024_Warm06_Both01_G11,Norm,Warm,Hyp,Warm,Warm,Both,Warm06,Both01,692.62596,358.27404,861.89142,417.90858,169.26546,59.63454,NA,NA,NA,NA,200.5,17.4,NA,233,19.8,NA,32.5,2.4,86,08272025,2025,06,01,G,11,752.7,1551.3,NA,"Double, one died, donâ€™t include in analysis",1189.49688,361.80312,327.60546,-56.10546,-0.171259234,Y
519,2024_Warm06_Both01_G12,Norm,Warm,Hyp,Warm,Warm,Both,Warm06,Both01,251.64906,143.75094,340.31946,191.68054,88.6704,47.9296,NA,NA,NA,NA,147,15.9,NA,209.4,18.9,NA,62.4,3,76,08272025,2025,06,01,G,12,409.8,1049.8,NA,NA,646.54902,403.25098,306.22956,211.57044,0.690888365,NA
520,2024_Warm06_Both02_G24,Norm,Warm,Hyp,Warm,Warm,Both,Warm06,Both02,558.67032,499.12968,880.25886,545.94114,321.58854,46.81146,NA,NA,NA,NA,326,23,NA,399.4,25,NA,73.4,2,188,08272025,2025,06,02,G,24,1188.8,3001.5,NA,NA,1880.01762,1121.48238,999.75876,575.54124,0.575680117,NA
521,2024_Warm06_Both05_G59,Norm,Warm,Hyp,Warm,Warm,Both,Warm06,Both05,243.73206,127.36794,418.22274,210.17726,174.49068,82.80932,NA,NA,NA,NA,158.2,15.9,NA,218.4,19.8,NA,60.2,3.9,470,08252025,2025,06,05,G,59,482.4,1152.9,NA,NA,761.50386,391.39614,343.28112,181.21888,0.527902263,NA
522,2024_Warm06_Both06_G71,Norm,Warm,Hyp,Warm,Warm,Both,Warm06,Both06,281.41698,149.58302,570.38748,319.61252,288.9705,170.0295,NA,NA,NA,NA,190.1,17.7,NA,322.6,21.9,NA,132.5,4.2,566,08252025,2025,06,06,G,71,601.3,1380.1,NA,NA,949.77012,430.32988,379.38264,110.71736,0.291835599,NA
523,2024_Warm06_Both06_G72,Norm,Warm,Hyp,Warm,Warm,Both,Warm06,Both06,412.36416,191.53584,824.2065,446.1935,411.84234,254.65766,NA,NA,NA,NA,234.6,19.3,NA,364.2,23.9,NA,129.6,4.6,551,08252025,2025,06,06,G,72,722.1,1732,NA,Pretty dirty on back,1141.04484,590.95516,316.83834,144.76166,0.45689439,NA
524,2024_Warm06_Cont01_G11,Norm,Warm,Norm,Ambient,Warm,Cont,Warm06,Cont01,467.1498,249.9502,891.97602,348.92398,424.82622,98.97378,NA,NA,NA,NA,233.1,19.1,NA,361.8,25.8,NA,128.7,6.7,2,08272025,2025,06,01,G,11,1333.8,2933,NA,NA,2109.61062,823.38938,1217.6346,474.4654,0.389661562,NA
525,2024_Warm06_Cont02_G23,Norm,Warm,Norm,Ambient,Warm,Cont,Warm06,Cont02,513.70176,307.99824,1244.91588,560.68412,731.21412,252.68588,NA,NA,NA,NA,307.7,22.4,NA,461.8,26.3,NA,154.1,3.9,102,08272025,2025,06,02,G,23,1581.8,3822.3,NA,NA,2502.29382,1320.00618,1257.37794,759.32206,0.603893257,NA
526,2024_Warm06_Cont02_G24,Norm,Warm,Norm,Ambient,Warm,Cont,Warm06,Cont02,656.3661,422.0339,1121.094,391.006,464.7279,-31.0279,NA,NA,NA,NA,336,25.6,NA,425.4,25.7,NA,89.4,0.1,105,08272025,2025,06,02,G,24,1408.5,3346.6,NA,NA,2227.8906,1118.7094,1106.7966,727.7034,0.657486118,NA
527,2024_Warm06_Cont04_G48,Norm,Warm,Norm,Ambient,Warm,Cont,Warm06,Cont04,227.2647,197.9353,417.11436,319.58564,189.84966,121.65034,NA,NA,NA,NA,185,17.9,NA,254.6,21.9,NA,69.6,4,298,08262025,2025,06,04,G,48,1004.9,2519.4,NA,NA,1588.83036,930.56964,1171.716,610.984,0.521443763,NA
528,2024_Warm06_Cont05_G59,Norm,Warm,Norm,Ambient,Warm,Cont,Warm06,Cont05,352.3533,176.9467,581.47128,270.12872,229.11798,93.18202,NA,NA,NA,NA,183.3,17.4,NA,267.4,21.3,NA,84.1,3.9,404,08252025,2025,06,05,G,59,1808.4,4490.6,NA,NA,2861.09226,1629.50774,2279.62098,1359.37902,0.596317998,NA
529,2024_Warm06_Cont05_G60,Norm,Warm,Norm,Ambient,Warm,Cont,Warm06,Cont05,217.7643,111.2357,475.70016,219.19984,257.93586,107.96414,NA,NA,NA,NA,122.9,14,NA,254,22.2,NA,131.1,8.2,393,08252025,2025,06,05,G,60,913.5,2162.1,NA,NA,1444.1076,717.9924,968.40744,498.79256,0.515064775,NA
530,2024_Warm06_Hyp01_G12,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm06,Hyp01,271.75824,235.04176,581.62962,335.47038,309.87138,100.42862,NA,NA,NA,NA,181.8,17.4,NA,251.6,21.1,NA,69.8,3.7,63,08272025,2025,06,01,G,12,806,1900.9,NA,NA,1273.8921,627.0079,692.26248,291.53752,0.421137254,NA
531,2024_Warm06_Hyp03_G35,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm06,Hyp03,128.46054,89.93946,237.71514,145.18486,109.2546,55.2454,NA,NA,NA,NA,100.9,12.5,NA,164.3,17.6,NA,63.4,5.1,253,08262025,2025,06,03,G,35,604.1,1366,NA,NA,954.20364,411.79636,716.4885,266.6115,0.372108554,NA
532,2024_Warm06_Hyp04_G47,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm06,Hyp04,204.78042,130.51958,321.16032,151.23968,116.3799,20.7201,NA,NA,NA,NA,151.5,17.2,NA,173,17.6,NA,21.5,0.4,355,08262025,2025,06,04,G,47,359.8,771.1,NA,NA,567.37902,203.72098,246.2187,52.4813,0.213149123,NA
533,2024_Warm06_Hyp04_G48,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm06,Hyp04,238.3485,166.4515,322.42704,220.07296,84.07854,53.62146,NA,NA,NA,NA,171.4,16.9,NA,218.3,20.3,NA,46.9,3.4,357,08262025,2025,06,04,G,48,293.1,748.1,NA,NA,461.76624,286.33376,139.3392,66.2608,0.475535958,NA
534,2024_Warm06_Hyp05_G59,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm06,Hyp05,354.09504,312.00496,542.20296,355.59704,188.10792,43.59208,NA,NA,NA,NA,289.6,22.2,NA,322.4,22.2,NA,32.8,0,437,08252025,2025,06,05,G,59,2244.9,5887.1,NA,NA,3552.24636,2334.85364,3010.0434,1979.2566,0.657550851,NA
535,2024_Warm06_Hyp05_G60,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm06,Hyp05,795.7053,362.3947,949.61178,423.58822,153.90648,61.19352,NA,NA,NA,NA,348.6,23.1,NA,322.3,24.7,NA,-26.3,1.6,444,08252025,2025,06,05,G,60,1233.6,2810.8,NA,NA,1950.95394,859.84606,1001.34216,436.25784,0.435673097,NA
536,2024_Warm06_Warm01_G11,Norm,Warm,Norm,Warm,Warm,Warm,Warm06,Warm01,866.79996,363.60004,1243.8075,458.7925,377.00754,95.19246,NA,NA,NA,NA,335.5,23.6,NA,399.4,25.2,NA,63.9,1.6,26,08272025,2025,06,01,G,11,1709.9,3890.1,NA,Piece of shell came off,2705.12736,1184.97264,1461.31986,726.18014,0.496934422,NA
537,2024_Warm06_Warm01_G12,Norm,Warm,Norm,Warm,Warm,Warm,Warm06,Warm01,335.41092,400.68908,848.90754,741.49246,513.49662,340.80338,NA,NA,NA,NA,334,24.6,NA,477.2,33.7,NA,143.2,9.1,38,08272025,2025,06,01,G,12,1570.8,4269.4,NA,NA,2484.87642,1784.52358,1635.96888,1043.03112,0.637561712,NA
538,2024_Warm06_Warm02_G23,Norm,Warm,Norm,Warm,Warm,Warm,Warm06,Warm02,389.08818,170.91182,901.95144,312.64856,512.86326,141.73674,NA,NA,NA,NA,203.8,18.7,NA,300.2,22.1,NA,96.4,3.4,138,08272025,2025,06,02,G,23,1277.5,2714.1,NA,NA,2020.4652,693.6348,1118.51376,380.98624,0.340618286,NA
539,2024_Warm06_Warm05_G59,Norm,Warm,Norm,Warm,Warm,Warm,Warm06,Warm05,613.77264,537.42736,960.3789,422.6211,346.60626,-114.80626,NA,NA,NA,NA,NA,NA,"6/30/25 SKM was retagged, didnÕt make it into the warm05 picture or the extras sheet.; missing data, will have to exclude",403.4,24.6,NA,NA,NA,417,08252025,2025,06,05,G,59,1038.4,2452.2,NA,NA,1641.87426,810.32574,681.49536,387.70464,0.568902832,NA
540,2024_Warm06_Warm05_G60,Norm,Warm,Norm,Warm,Warm,Warm,Warm06,Warm05,399.38028,225.51972,823.09812,466.60188,423.71784,241.08216,NA,NA,NA,NA,196.4,21.2,NA,384.6,26.9,NA,188.2,5.7,430,08252025,2025,06,05,G,60,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
541,2024_Warm06_Warm06_G71,Norm,Warm,Norm,Warm,Warm,Warm,Warm06,Warm06,307.38474,133.11526,547.74486,192.35514,240.36012,59.23988,NA,NA,NA,NA,178.2,17.4,NA,233.6,19.6,NA,55.4,2.2,511,08252025,2025,06,06,G,71,635.5,1368.8,NA,NA,1003.9224,364.8776,456.17754,172.52246,0.378191482,NA
542,2024_NANA_Cont01_NANA,NA,NA,NA,NA,NA,Cont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,08272025,2025,NA,01,NA,NA,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
543,2024_NANA_Cont01_NANA,NA,NA,NA,NA,NA,Cont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,08272025,2025,NA,01,NA,NA,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
544,2024_NANA_Warm01_NANA,NA,NA,NA,NA,NA,Warm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,08272025,2025,NA,01,NA,NA,1478.9,3629.4,NA,"tube worm on it, found W2 tag in meso",2339.36196,1290.03804,#VALUE!,#VALUE!,#VALUE!,NA
545,2024_NANA_Warm01_NANA,NA,NA,NA,NA,NA,Warm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,08272025,2025,NA,01,NA,NA,467.4,1068.2,NA,"grrown into mesh, found W2 tag in meso",737.75286,330.44714,#VALUE!,#VALUE!,#VALUE!,NA
546,2024_NANA_Warm01_NANA,NA,NA,NA,NA,NA,Warm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,08272025,2025,NA,01,NA,NA,1222.1,2952,NA,found W2 tag in meso,1932.74484,1019.25516,#VALUE!,#VALUE!,#VALUE!,NA
547,2024_NANA_Hyp01_NANA,NA,NA,NA,NA,NA,Hyp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,08272025,2025,NA,01,NA,NA,NA,NA,Dead,"Dead, untagged",NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
548,2024_NANA_Both01_NANA,NA,NA,NA,NA,NA,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,08272025,2025,NA,01,NA,NA,841.4,1902.6,NA,Untagged,1329.94446,572.65554,#VALUE!,#VALUE!,#VALUE!,NA
549,2024_NANA_Both01_NANA,NA,NA,NA,NA,NA,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,08272025,2025,NA,01,NA,NA,128.5,307.2,NA,Untagged,201.1386,106.0614,#VALUE!,#VALUE!,#VALUE!,NA
550,2024_NANA_Cont02_NANA,NA,NA,NA,NA,NA,Cont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,08272025,2025,NA,02,NA,NA,748,1870.5,NA,"Untagged, loose W18 tag in meso",1182.0549,688.4451,#VALUE!,#VALUE!,#VALUE!,NA
551,2024_NANA_Warm02_NANA,NA,NA,NA,NA,NA,Warm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,08272025,2025,NA,02,NA,NA,NA,NA,Dead,"Dead, untagged",NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
552,2024_NANA_Hyp02_NANA,NA,NA,NA,NA,NA,Hyp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,08272025,2025,NA,02,NA,NA,988.3,2402.8,NA,B21 tag found right under it,1562.54592,840.25408,#VALUE!,#VALUE!,#VALUE!,NA
553,2024_NANA_Both02_NANA,NA,NA,NA,NA,NA,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,08272025,2025,NA,02,NA,NA,1136.5,2987.6,NA,Untagged,1797.2058,1190.3942,#VALUE!,#VALUE!,#VALUE!,NA
554,2024_NANA_Both02_NANA,NA,NA,NA,NA,NA,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,08272025,2025,NA,02,NA,NA,1272.5,3138,NA,NA,2012.5482,1125.4518,#VALUE!,#VALUE!,#VALUE!,NA
555,2024_NANA_Cont03_NANA,NA,NA,NA,NA,NA,Cont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,08262025,2025,NA,03,NA,NA,402.3,937.7,NA,"Found W27, G25 and W32 in meso--I think this sample is G25 (photo)",634.67352,303.02648,#VALUE!,#VALUE!,#VALUE!,NA
556,2024_NANA_Cont03_NANA,NA,NA,NA,NA,NA,Cont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,08262025,2025,NA,03,NA,NA,1420.4,3412.9,NA,"Found W27, G25 and W32 in meso--I think this sample is W27",2246.73306,1166.16694,#VALUE!,#VALUE!,#VALUE!,NA
557,2024_NANA_Cont03_NANA,NA,NA,NA,NA,NA,Cont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,08262025,2025,NA,03,NA,NA,1984.4,4894.5,NA,"Found W27, G25 and W32 in meso--I think this sample is W32",3139.77066,1754.72934,#VALUE!,#VALUE!,#VALUE!,NA
558,2024_NANA_Warm03_NANA,NA,NA,NA,NA,NA,Warm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,08262025,2025,NA,03,NA,NA,837.9,2054.4,NA,"Untagged, deep cup",1324.40256,729.99744,#VALUE!,#VALUE!,#VALUE!,NA
559,2024_NANA_Hyp03_NANA,NA,NA,NA,NA,NA,Hyp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,08262025,2025,NA,03,NA,NA,1558.1,3666.6,NA,Untagged,2464.76724,1201.83276,#VALUE!,#VALUE!,#VALUE!,NA
560,2024_NANA_Both03_NANA,NA,NA,NA,NA,NA,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,08262025,2025,NA,03,NA,NA,211.4,493.9,NA,Untagged,332.40246,161.49754,#VALUE!,#VALUE!,#VALUE!,NA
561,2024_NANA_Cont04_NANA,NA,NA,NA,NA,NA,Cont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,08262025,2025,NA,04,NA,NA,482,1112.6,NA,Untagged,760.8705,351.7295,#VALUE!,#VALUE!,#VALUE!,NA
562,2024_NANA_Warm04_NANA,NA,NA,NA,NA,NA,Warm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,08262025,2025,NA,04,NA,NA,1010.2,2767,NA,Bore hole?,1597.22238,1169.77762,#VALUE!,#VALUE!,#VALUE!,NA
563,2024_NANA_Cont05_NANA,NA,NA,NA,NA,NA,Cont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,08252025,2025,NA,05,NA,NA,1464.6,3360,NA,"Untagged, found extra tag in meso (W57)",2316.71934,1043.28066,#VALUE!,#VALUE!,#VALUE!,NA
564,2024_NANA_Cont05_NANA,NA,NA,NA,NA,NA,Cont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,08252025,2025,NA,05,NA,NA,2903.4,6618.2,NA,"Untagged, found W57 tag in meso",4594.91526,2023.28474,#VALUE!,#VALUE!,#VALUE!,NA
