Tank_num,Date / Time,pH Value,mV Value,Temperature,Average Slope,Date / Time,Salinity Value,Conductance Value,Temperature,Salinity Type,Reference Temperature,Cell Constant,Date / Time,Concentration Value,Saturation Value,Partial Pressure,Solution Temperature,Barometric Pressure,Salinity Correction,Slope
3,8/7/2024 15:48,7.47 pH,-24.4 mV,27.3 캜,98.70%,8/7/2024 15:48,11.97 psu,44.04 mS,27.3 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/7/2024 15:48,6.10 mg/L,82.2 % sat,119.7 Torr,27.2 캜,758.0 mmHg,12.0 ppt,1.471 Torr/%Sat
2,8/7/2024 15:49,7.43 pH,-21.8 mV,27.3 캜,98.70%,8/7/2024 15:49,11.97 psu,44.07 mS,27.3 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/7/2024 15:49,5.96 mg/L,80.3 % sat,116.8 Torr,27.2 캜,757.0 mmHg,12.0 ppt,1.471 Torr/%Sat
1,8/7/2024 15:51,7.44 pH,-22.8 mV,27.2 캜,98.70%,8/7/2024 15:51,11.97 psu,44.00 mS,27.2 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/7/2024 15:51,6.03 mg/L,81.2 % sat,118.1 Torr,27.2 캜,758.0 mmHg,12.0 ppt,1.471 Torr/%Sat
1,8/8/2024 8:52,7.24 pH,-10.3 mV,26.3 캜,98.40%,8/8/2024 8:52,11.99 psu,43.31 mS,26.3 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 8:52,5.83 mg/L,77.2 % sat,112.4 Torr,26.3 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
2,8/8/2024 8:55,5.14 pH,112.1 mV,26.8 캜,98.40%,8/8/2024 8:55,12.01 psu,43.74 mS,26.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 8:55,6.56 mg/L,87.4 % sat,127.2 Torr,26.6 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
3,8/8/2024 8:58,6.18 pH,51.6 mV,26.8 캜,98.40%,8/8/2024 8:58,12.03 psu,43.90 mS,26.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 8:58,6.58 mg/L,87.9 % sat,127.8 Torr,26.7 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
4,8/8/2024 9:02,6.74 pH,18.5 mV,26.8 캜,98.40%,8/8/2024 9:02,12.01 psu,43.80 mS,26.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:02,6.65 mg/L,88.7 % sat,129.0 Torr,26.7 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
5,8/8/2024 9:04,7.32 pH,-15.2 mV,25.9 캜,98.40%,8/8/2024 9:04,12.02 psu,43.03 mS,25.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:04,5.78 mg/L,75.9 % sat,110.6 Torr,25.8 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
6,8/8/2024 9:07,6.94 pH,7.2 mV,26.2 캜,98.40%,8/8/2024 9:07,12.01 psu,43.23 mS,26.2 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:07,5.74 mg/L,75.7 % sat,110.3 Torr,26.0 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
7,8/8/2024 9:09,7.10 pH,-2.6 mV,27.1 캜,98.40%,8/8/2024 9:09,12.02 psu,44.08 mS,27.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:09,6.81 mg/L,91.2 % sat,132.6 Torr,27.0 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
8,8/8/2024 9:10,7.11 pH,-3.2 mV,27.2 캜,98.40%,8/8/2024 9:10,12.02 psu,44.14 mS,27.2 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:10,6.88 mg/L,92.4 % sat,134.4 Torr,27.1 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
9,8/8/2024 9:11,7.14 pH,-5.0 mV,27.1 캜,98.40%,8/8/2024 9:11,12.02 psu,44.06 mS,27.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:11,6.79 mg/L,91.0 % sat,132.3 Torr,27.0 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
10,8/8/2024 9:12,7.19 pH,-8.0 mV,27.2 캜,98.40%,8/8/2024 9:12,12.02 psu,44.15 mS,27.2 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:12,6.93 mg/L,93.1 % sat,135.4 Torr,27.1 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
11,8/8/2024 9:14,7.32 pH,-15.5 mV,27.1 캜,98.40%,8/8/2024 9:14,12.02 psu,44.08 mS,27.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:14,6.81 mg/L,91.4 % sat,132.9 Torr,27.0 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
12,8/8/2024 9:16,7.31 pH,-14.6 mV,26.4 캜,98.40%,8/8/2024 9:16,11.99 psu,43.35 mS,26.4 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:16,4.42 mg/L,58.5 % sat,85.2 Torr,26.3 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
13,8/8/2024 9:17,7.15 pH,-5.3 mV,30.1 캜,98.40%,8/8/2024 9:17,12.03 psu,46.66 mS,30.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:17,6.08 mg/L,85.5 % sat,123.5 Torr,29.8 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
14,8/8/2024 9:18,7.50 pH,-26.1 mV,30.2 캜,98.40%,8/8/2024 9:18,12.03 psu,46.75 mS,30.2 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:18,6.11 mg/L,86.2 % sat,124.5 Torr,30.0 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
15,8/8/2024 9:18,7.53 pH,-27.9 mV,30.2 캜,98.40%,8/8/2024 9:18,12.02 psu,46.71 mS,30.2 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:18,6.14 mg/L,86.6 % sat,125.0 Torr,30.0 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
16,8/8/2024 9:19,7.49 pH,-25.4 mV,30.1 캜,98.40%,8/8/2024 9:19,12.01 psu,46.64 mS,30.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:19,6.02 mg/L,84.8 % sat,122.4 Torr,29.9 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
17,8/8/2024 9:20,7.48 pH,-25.1 mV,30.1 캜,98.40%,8/8/2024 9:20,12.01 psu,46.63 mS,30.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:20,5.94 mg/L,83.8 % sat,121.0 Torr,30.0 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
18,8/8/2024 9:21,7.47 pH,-24.6 mV,30.2 캜,98.40%,8/8/2024 9:21,12.02 psu,46.69 mS,30.2 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:21,5.97 mg/L,84.3 % sat,121.6 Torr,30.0 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
19,8/8/2024 9:22,7.38 pH,-18.8 mV,28.5 캜,98.40%,8/8/2024 9:22,11.99 psu,45.20 mS,28.5 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:22,5.02 mg/L,68.9 % sat,99.9 Torr,28.5 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
20,8/8/2024 9:24,7.08 pH,-1.5 mV,26.8 캜,98.40%,8/8/2024 9:24,11.97 psu,43.65 mS,26.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:24,4.39 mg/L,58.6 % sat,85.2 Torr,26.8 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
21,8/8/2024 9:27,7.02 pH,2.0 mV,26.5 캜,98.40%,8/8/2024 9:27,11.95 psu,43.25 mS,26.5 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:27,3.89 mg/L,51.6 % sat,75.1 Torr,26.4 캜,759.0 mmHg,11.9 ppt,1.467 Torr/%Sat
22,8/8/2024 9:28,7.18 pH,-6.9 mV,27.5 캜,98.40%,8/8/2024 9:28,12.00 psu,44.38 mS,27.5 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:28,4.40 mg/L,59.4 % sat,86.4 Torr,27.4 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
23,8/8/2024 9:29,7.22 pH,-9.3 mV,25.8 캜,98.40%,8/8/2024 9:29,11.99 psu,42.87 mS,25.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:29,3.50 mg/L,45.9 % sat,66.8 Torr,25.7 캜,759.0 mmHg,12.0 ppt,1.467 Torr/%Sat
24,8/8/2024 9:31,7.00 pH,3.7 mV,25.7 캜,98.40%,8/8/2024 9:31,12.09 psu,43.04 mS,25.7 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 9:31,3.27 mg/L,42.9 % sat,62.6 Torr,25.7 캜,759.0 mmHg,12.1 ppt,1.467 Torr/%Sat
1,8/8/2024 15:10,7.62 pH,-33.1 mV,26.9 캜,98.40%,8/8/2024 15:10,12.08 psu,44.11 mS,26.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:10,6.61 mg/L,88.3 % sat,128.3 Torr,26.7 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
2,8/8/2024 15:10,7.67 pH,-36.1 mV,27.1 캜,98.40%,8/8/2024 15:10,12.13 psu,44.42 mS,27.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:10,6.75 mg/L,90.5 % sat,131.5 Torr,26.9 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
3,8/8/2024 15:11,7.67 pH,-35.8 mV,27.1 캜,98.40%,8/8/2024 15:11,12.12 psu,44.44 mS,27.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:11,6.80 mg/L,91.2 % sat,132.5 Torr,26.9 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
4,8/8/2024 15:12,7.86 pH,-46.9 mV,27.1 캜,98.40%,8/8/2024 15:12,12.09 psu,44.26 mS,27.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:12,6.59 mg/L,88.4 % sat,128.4 Torr,26.9 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
5,8/8/2024 15:14,7.47 pH,-24.1 mV,26.2 캜,98.40%,8/8/2024 15:14,12.05 psu,43.33 mS,26.2 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:14,5.93 mg/L,78.3 % sat,113.9 Torr,26.1 캜,758.0 mmHg,12.0 ppt,1.467 Torr/%Sat
6,8/8/2024 15:14,7.46 pH,-23.7 mV,26.1 캜,98.40%,8/8/2024 15:14,12.03 psu,43.23 mS,26.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:14,5.75 mg/L,75.9 % sat,110.4 Torr,26.0 캜,758.0 mmHg,12.0 ppt,1.467 Torr/%Sat
7,8/8/2024 15:17,7.71 pH,-38.5 mV,27.1 캜,98.40%,8/8/2024 15:17,12.12 psu,44.37 mS,27.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:17,0.45 mg/L,6.1 % sat,8.9 Torr,26.9 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
8,8/8/2024 15:17,7.71 pH,-38.2 mV,27.1 캜,98.40%,8/8/2024 15:17,12.09 psu,44.34 mS,27.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:17,0.57 mg/L,7.7 % sat,11.2 Torr,27.0 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
9,8/8/2024 15:18,7.72 pH,-38.7 mV,27.1 캜,98.40%,8/8/2024 15:18,12.10 psu,44.33 mS,27.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:18,1.17 mg/L,15.7 % sat,22.8 Torr,27.0 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
10,8/8/2024 15:20,7.74 pH,-40.0 mV,27.2 캜,98.40%,8/8/2024 15:20,12.13 psu,44.48 mS,27.2 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:20,0.39 mg/L,5.3 % sat,7.7 Torr,27.1 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
11,8/8/2024 15:20,7.74 pH,-39.8 mV,27.1 캜,98.40%,8/8/2024 15:20,12.13 psu,44.41 mS,27.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:20,0.40 mg/L,5.4 % sat,7.9 Torr,27.0 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
12,8/8/2024 15:22,7.58 pH,-30.6 mV,26.7 캜,98.40%,8/8/2024 15:22,12.04 psu,43.85 mS,26.7 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:22,1.94 mg/L,25.9 % sat,37.6 Torr,26.6 캜,758.0 mmHg,12.0 ppt,1.467 Torr/%Sat
13,8/8/2024 15:24,7.51 pH,-26.6 mV,29.6 캜,98.40%,8/8/2024 15:24,12.09 psu,46.48 mS,29.6 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:24,1.04 mg/L,14.6 % sat,21.0 Torr,29.5 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
14,8/8/2024 15:25,7.54 pH,-28.7 mV,29.9 캜,98.40%,8/8/2024 15:25,12.11 psu,46.75 mS,29.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:25,0.58 mg/L,8.2 % sat,11.9 Torr,29.7 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
15,8/8/2024 15:26,7.55 pH,-29.1 mV,29.9 캜,98.40%,8/8/2024 15:26,12.10 psu,46.73 mS,29.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:26,0.58 mg/L,8.1 % sat,11.7 Torr,29.7 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
16,8/8/2024 15:26,7.58 pH,-30.7 mV,29.8 캜,98.40%,8/8/2024 15:26,12.10 psu,46.71 mS,29.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:26,0.47 mg/L,6.6 % sat,9.5 Torr,29.7 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
17,8/8/2024 15:30,7.35 pH,-17.3 mV,29.3 캜,98.40%,8/8/2024 15:30,12.03 psu,45.98 mS,29.3 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:30,2.95 mg/L,41.1 % sat,59.4 Torr,29.1 캜,758.0 mmHg,12.0 ppt,1.467 Torr/%Sat
18,8/8/2024 15:32,7.54 pH,-28.4 mV,29.8 캜,98.40%,8/8/2024 15:32,12.10 psu,46.70 mS,29.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:32,0.33 mg/L,4.7 % sat,6.8 Torr,29.7 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
19,8/8/2024 15:33,7.51 pH,-26.8 mV,29.0 캜,98.40%,8/8/2024 15:33,12.07 psu,45.92 mS,29.0 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:33,5.86 mg/L,81.3 % sat,117.5 Torr,28.9 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
20,8/8/2024 15:34,7.50 pH,-25.8 mV,28.7 캜,98.40%,8/8/2024 15:34,12.07 psu,45.58 mS,28.7 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:34,5.82 mg/L,80.3 % sat,116.2 Torr,28.6 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
21,8/8/2024 15:36,7.27 pH,-12.3 mV,28.0 캜,98.40%,8/8/2024 15:36,12.04 psu,44.93 mS,28.0 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:36,5.02 mg/L,68.5 % sat,99.2 Torr,27.9 캜,758.0 mmHg,12.0 ppt,1.467 Torr/%Sat
22,8/8/2024 15:37,7.34 pH,-16.6 mV,28.7 캜,98.40%,8/8/2024 15:37,12.10 psu,45.69 mS,28.7 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:37,5.90 mg/L,81.3 % sat,117.6 Torr,28.5 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
23,8/8/2024 15:38,7.35 pH,-17.3 mV,28.5 캜,98.40%,8/8/2024 15:38,12.09 psu,45.48 mS,28.5 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:38,5.54 mg/L,76.1 % sat,110.1 Torr,28.3 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
24,8/8/2024 15:40,7.32 pH,-15.3 mV,28.3 캜,98.40%,8/8/2024 15:40,12.10 psu,45.31 mS,28.3 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/8/2024 15:40,5.24 mg/L,71.7 % sat,103.8 Torr,28.1 캜,758.0 mmHg,12.1 ppt,1.467 Torr/%Sat
24,8/9/2024 8:52,7.60 pH,-32.2 mV,29.8 캜,100.50%,8/9/2024 8:52,12.24 psu,47.15 mS,29.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 8:52,6.54 mg/L,92.3 % sat,128.1 Torr,29.7 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
23,8/9/2024 8:53,7.60 pH,-32.0 mV,29.8 캜,100.50%,8/9/2024 8:53,12.23 psu,47.17 mS,29.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 8:53,6.64 mg/L,93.9 % sat,130.2 Torr,29.7 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
22,8/9/2024 8:54,7.69 pH,-37.4 mV,30.0 캜,100.50%,8/9/2024 8:54,12.24 psu,47.35 mS,30.0 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 8:54,6.73 mg/L,95.3 % sat,132.2 Torr,29.9 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
21,8/9/2024 8:55,7.63 pH,-34.0 mV,29.9 캜,100.50%,8/9/2024 8:55,12.22 psu,47.19 mS,29.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 8:55,6.64 mg/L,94.0 % sat,130.4 Torr,29.8 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
20,8/9/2024 8:56,7.64 pH,-34.7 mV,29.9 캜,100.50%,8/9/2024 8:56,12.22 psu,47.25 mS,29.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 8:56,6.66 mg/L,94.3 % sat,130.8 Torr,29.9 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
19,8/9/2024 8:57,7.64 pH,-34.7 mV,29.8 캜,100.50%,8/9/2024 8:57,12.22 psu,47.11 mS,29.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 8:57,6.36 mg/L,89.9 % sat,124.7 Torr,29.7 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
18,8/9/2024 8:58,7.56 pH,-29.8 mV,29.8 캜,100.50%,8/9/2024 8:58,12.22 psu,47.09 mS,29.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 8:58,6.20 mg/L,87.5 % sat,121.4 Torr,29.7 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
17,8/9/2024 9:02,7.16 pH,-6.0 mV,27.9 캜,100.50%,8/9/2024 9:02,12.15 psu,45.20 mS,27.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:02,3.29 mg/L,45.0 % sat,62.7 Torr,27.9 캜,755.0 mmHg,12.1 ppt,1.414 Torr/%Sat
16,8/9/2024 9:04,7.56 pH,-29.7 mV,29.7 캜,100.50%,8/9/2024 9:04,12.22 psu,47.01 mS,29.7 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:04,6.03 mg/L,85.0 % sat,117.9 Torr,29.6 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
15,8/9/2024 9:05,7.59 pH,-31.3 mV,29.9 캜,100.50%,8/9/2024 9:05,12.22 psu,47.15 mS,29.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:05,6.28 mg/L,88.8 % sat,123.2 Torr,29.7 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
14,8/9/2024 9:06,7.56 pH,-29.8 mV,29.9 캜,100.50%,8/9/2024 9:06,12.22 psu,47.18 mS,29.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:06,6.16 mg/L,87.1 % sat,120.8 Torr,29.8 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
13,8/9/2024 9:08,7.54 pH,-28.7 mV,29.7 캜,100.50%,8/9/2024 9:08,12.21 psu,46.93 mS,29.7 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:08,5.80 mg/L,81.7 % sat,113.4 Torr,29.5 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
12,8/9/2024 9:10,7.43 pH,-21.3 mV,25.1 캜,100.50%,8/9/2024 9:10,12.05 psu,42.49 mS,25.1 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:10,2.68 mg/L,35.0 % sat,49.0 Torr,25.2 캜,755.0 mmHg,12.1 ppt,1.414 Torr/%Sat
11,8/9/2024 9:12,7.71 pH,-38.3 mV,26.9 캜,100.50%,8/9/2024 9:12,12.23 psu,44.55 mS,26.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:12,6.87 mg/L,92.4 % sat,129.0 Torr,26.8 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
10,8/9/2024 9:13,7.72 pH,-39.0 mV,26.9 캜,100.50%,8/9/2024 9:13,12.23 psu,44.58 mS,26.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:13,7.10 mg/L,95.5 % sat,133.4 Torr,26.8 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
9,8/9/2024 9:15,7.68 pH,-36.7 mV,26.8 캜,100.50%,8/9/2024 9:15,12.22 psu,44.49 mS,26.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:15,6.74 mg/L,90.4 % sat,126.3 Torr,26.7 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
8,8/9/2024 9:17,7.69 pH,-36.9 mV,26.8 캜,100.50%,8/9/2024 9:17,12.22 psu,44.47 mS,26.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:17,6.81 mg/L,91.4 % sat,127.7 Torr,26.7 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
7,8/9/2024 9:18,7.72 pH,-38.5 mV,26.9 캜,100.50%,8/9/2024 9:18,12.22 psu,44.53 mS,26.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:18,6.95 mg/L,93.4 % sat,130.5 Torr,26.8 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
6,8/9/2024 9:20,7.08 pH,-1.1 mV,24.5 캜,100.50%,8/9/2024 9:20,12.09 psu,42.06 mS,24.5 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:20,4.61 mg/L,59.4 % sat,83.4 Torr,24.5 캜,755.0 mmHg,12.1 ppt,1.414 Torr/%Sat
5,8/9/2024 9:23,7.47 pH,-23.8 mV,25.8 캜,100.50%,8/9/2024 9:23,12.20 psu,43.58 mS,25.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:23,6.05 mg/L,79.8 % sat,111.8 Torr,25.7 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
4,8/9/2024 9:25,7.61 pH,-32.2 mV,26.8 캜,100.50%,8/9/2024 9:25,12.23 psu,44.50 mS,26.8 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:25,7.07 mg/L,94.8 % sat,132.4 Torr,26.7 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
3,8/9/2024 9:27,7.61 pH,-32.1 mV,26.9 캜,100.50%,8/9/2024 9:27,12.22 psu,44.57 mS,26.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:27,6.88 mg/L,92.5 % sat,129.2 Torr,26.8 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
2,8/9/2024 9:28,7.61 pH,-32.3 mV,26.9 캜,100.50%,8/9/2024 9:28,12.22 psu,44.55 mS,26.9 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:28,6.94 mg/L,93.3 % sat,130.4 Torr,26.8 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
1,8/9/2024 9:29,7.59 pH,-31.1 mV,26.7 캜,100.50%,8/9/2024 9:29,12.22 psu,44.39 mS,26.7 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 9:29,7.05 mg/L,94.5 % sat,132.0 Torr,26.6 캜,755.0 mmHg,12.2 ppt,1.414 Torr/%Sat
24,8/9/2024 15:06,7.61 pH,-32.6 mV,29.5 캜,100.50%,8/9/2024 15:06,12.13 psu,46.54 mS,29.5 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 15:06,6.77 mg/L,95.0 % sat,132.0 Torr,29.4 캜,756.0 mmHg,12.1 ppt,1.414 Torr/%Sat
23,8/9/2024 15:07,7.60 pH,-31.8 mV,29.5 캜,100.50%,8/9/2024 15:07,12.13 psu,46.50 mS,29.5 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 15:07,6.83 mg/L,95.9 % sat,133.3 Torr,29.4 캜,756.0 mmHg,12.1 ppt,1.414 Torr/%Sat
22,8/9/2024 15:07,7.58 pH,-31.1 mV,29.4 캜,100.50%,8/9/2024 15:07,12.13 psu,46.46 mS,29.4 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 15:07,6.83 mg/L,95.7 % sat,132.9 Torr,29.3 캜,756.0 mmHg,12.1 ppt,1.414 Torr/%Sat
21,8/9/2024 15:08,7.58 pH,-30.7 mV,29.5 캜,100.50%,8/9/2024 15:08,12.13 psu,46.48 mS,29.5 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 15:08,6.77 mg/L,94.9 % sat,131.9 Torr,29.4 캜,756.0 mmHg,12.1 ppt,1.414 Torr/%Sat
20,8/9/2024 15:09,7.60 pH,-32.1 mV,29.5 캜,100.50%,8/9/2024 15:09,12.13 psu,46.50 mS,29.5 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 15:09,6.75 mg/L,94.8 % sat,131.7 Torr,29.4 캜,756.0 mmHg,12.1 ppt,1.414 Torr/%Sat
19,8/9/2024 15:10,7.60 pH,-32.3 mV,29.5 캜,100.50%,8/9/2024 15:10,12.13 psu,46.53 mS,29.5 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 15:10,6.87 mg/L,96.5 % sat,134.1 Torr,29.4 캜,756.0 mmHg,12.1 ppt,1.414 Torr/%Sat
18,8/9/2024 15:12,7.64 pH,-34.5 mV,29.5 캜,100.50%,8/9/2024 15:12,12.13 psu,46.53 mS,29.5 캜,Practical Salinity,15.0 캜,0.4750 /cm,8/9/2024 15:12,0.75 mg/L,10.5 % sat,14.7 Torr,29.4 캜,756.0 mmHg,12.1 ppt,1.414 Torr/%Sat
