Original_order,Date_MMDDYYYY,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Sample_Name,Submerged_weight_post,Dry_weight_post,double_single_dead,notes_post,Displacement368.7,Tag,CondRepl,Shell#,Area_post_mm2,Feret_post_mm,AreaNotes_Post,,,,,,,,,,,,,,,,,,,,,,,
673,8122024,2024,Cont,5,Hyp,4,W,46,2024_Cont05_Hyp04_W46,217,610.7,,,393.7,W46,Hyp4,1,189.5,18.3,,,,,,,,,,,,,,,,,,,,,,,,
637,8122024,2024,Cont,5,Warm,4,W,46,2024_Cont05_Warm04_W46,159.5,380.2,,,220.7,W46,Warm4,6,149.1,15.6,,,,,,,,,,,,,,,,,,,,,,,,
768,8122024,2024,Cont,6,Both,4,W,47,2024_Cont06_Both04_W47,175.4,463.3,,,287.9,W47,Both4,18,200.8,19.4,,,,,,,,,,,,,,,,,,,,,,,,
614,8122024,2024,Cont,6,Cont,4,W,47,2024_Cont06_Cont04_W47,309.7,780.2,,,470.5,W47,Cont4,14,242.6,20.3,,,,,,,,,,,,,,,,,,,,,,,,
691,8122024,2024,Cont,6,Hyp,4,W,47,2024_Cont06_Hyp04_W47,692.2,1647,,,954.8,W47,Hyp4,13,454.2,27.4,,,,,,,,,,,,,,,,,,,,,,,,
638,8122024,2024,Cont,6,Warm,4,W,47,2024_Cont06_Warm04_W47,291.8,859.9,,,568.1,W47,Warm4,1,291.5,23.2,,,,,,,,,,,,,,,,,,,,,,,,
736,8122024,2024,Cont,6,Both,4,W,48,2024_Cont06_Both04_W48,408.4,999.4,,,591,W48,Both4,1,324.4,22.1,,,,,,,,,,,,,,,,,,,,,,,,
624,8122024,2024,Cont,6,Cont,4,W,48,2024_Cont06_Cont04_W48,157.7,419,,,261.3,W48,Cont4,22,156.4,16.2,,,,,,,,,,,,,,,,,,,,,,,,
680,8122024,2024,Cont,6,Hyp,4,W,48,2024_Cont06_Hyp04_W48,285.6,722.2,,,436.6,W48,Hyp4,8,236.1,20.5,,,,,,,,,,,,,,,,,,,,,,,,
672,8122024,2024,Cont,6,Warm,4,W,48,2024_Cont06_Warm04_W48,485.1,1289.5,,,804.4,W48,Warm4,17,345.4,24.6,,,,,,,,,,,,,,,,,,,,,,,,
918,8122024,2024,Cont,1,Both,5,W,49,2024_Cont01_Both05_W49,518.7,1269.7,,,751,W49,Both5,6,363.2,25.2,,,,,,,,,,,,,,,,,,,,,,,,
803,8122024,2024,Cont,1,Cont,5,W,49,2024_Cont01_Cont05_W49,284.3,642,,,357.7,W49,Cont5,14,247.7,20.7,,,,,,,,,,,,,,,,,,,,,,,,
891,8122024,2024,Cont,1,Hyp,5,W,49,2024_Cont01_Hyp05_W49,234,559,,,325,W49,Hyp5,8,197.4,17.5,,,,,,,,,,,,,,,,,,,,,,,,
842,8122024,2024,Cont,1,Warm,5,W,49,2024_Cont01_Warm05_W49,417.6,1024.8,,,607.2,W49,Warm5,5,363.1,24,,,,,,,,,,,,,,,,,,,,,,,,
189,8122024,2024,Cont,3,Both,1,W,5,2024_Cont03_Both01_W5,574.3,1302.2,,,727.9,W5,Both1,19,312.7,22.7,,,,,,,,,,,,,,,,,,,,,,,,
34,8122024,2024,Cont,3,Cont,1,W,5,2024_Cont03_Cont01_W5,548.8,1133.5,,,584.7,W5,Cont1,10,352,25.5,,,,,,,,,,,,,,,,,,,,,,,,
71,8122024,2024,Cont,3,Hyp,1,W,5,2024_Cont03_Hyp01_W5,211.2,485.2,,,274,W5,Hyp1,16,181.2,16.1,,,,,,,,,,,,,,,,,,,,,,,,
136,8122024,2024,Cont,3,Warm,1,W,5,2024_Cont03_Warm01_W5,555.1,1278.7,,,723.6,W5,Warm1,15,382.7,25.6,,,,,,,,,,,,,,,,,,,,,,,,
794,8122024,2024,Cont,1,Cont,5,W,50,2024_Cont01_Cont05_W50,757.5,1696.2,,,938.7,W50,Cont5,6,449.7,27.3,,,,,,,,,,,,,,,,,,,,,,,,
905,8122024,2024,Cont,1,Hyp,5,W,50,2024_Cont01_Hyp05_W50,627.2,1588.6,,,961.4,W50,Hyp5,20,432.9,26.7,,,,,,,,,,,,,,,,,,,,,,,,
849,8122024,2024,Cont,1,Warm,5,W,50,2024_Cont01_Warm05_W50,448,1030.8,,,582.8,W50,Warm5,16,339.2,24.1,,,,,,,,,,,,,,,,,,,,,,,,
959,8122024,2024,Cont,2,Both,5,W,51,2024_Cont02_Both05_W51,473.1,1041.9,,,568.8,W51,Both5,21,281.2,22,,,,,,,,,,,,,,,,,,,,,,,,
770,8122024,2024,Cont,2,Cont,5,W,51,2024_Cont02_Cont05_W51,436.3,1042.8,,,606.5,W51,Cont5,2,301.3,23.7,,,,,,,,,,,,,,,,,,,,,,,,
906,8122024,2024,Cont,2,Hyp,5,W,51,2024_Cont02_Hyp05_W51,235.2,592.1,,,356.9,W51,Hyp5,18,198.8,19.1,,,,,,,,,,,,,,,,,,,,,,,,
834,8122024,2024,Cont,2,Warm,5,W,51,2024_Cont02_Warm05_W51,277,689.1,,,412.1,W51,Warm5,10,260.3,21.2,,,,,,,,,,,,,,,,,,,,,,,,
792,8122024,2024,Cont,2,Cont,5,W,52,2024_Cont02_Cont05_W52,184.1,416,,,231.9,W52,Cont5,13,133.9,17.3,,,,,,,,,,,,,,,,,,,,,,,,
898,8122024,2024,Cont,2,Hyp,5,W,52,2024_Cont02_Hyp05_W52,398.7,953.4,,,554.7,W52,Hyp5,12,306.6,21.8,,,,,,,,,,,,,,,,,,,,,,,,
819,8122024,2024,Cont,2,Warm,5,W,52,2024_Cont02_Warm05_W52,495.7,1069.5,,,573.8,W52,Warm5,3,321.9,23.1,,,,,,,,,,,,,,,,,,,,,,,,
942,8122024,2024,Cont,3,Both,5,W,53,2024_Cont03_Both05_W53,162.5,376,,,213.5,W53,Both5,6,122.6,14.4,,,,,,,,,,,,,,,,,,,,,,,,
789,8122024,2024,Cont,3,Cont,5,W,53,2024_Cont03_Cont05_W53,233.2,615.9,,,382.7,W53,Cont5,16,196.2,17.7,,,,,,,,,,,,,,,,,,,,,,,,
875,8122024,2024,Cont,3,Hyp,5,W,53,2024_Cont03_Hyp05_W53,468.4,1039.9,,,571.5,W53,Hyp5,2,300.7,22,,,,,,,,,,,,,,,,,,,,,,,,
826,8122024,2024,Cont,3,Warm,5,W,53,2024_Cont03_Warm05_W53,347.8,774.5,,,426.7,W53,Warm5,2,509,29.3,,,,,,,,,,,,,,,,,,,,,,,,
801,8122024,2024,Cont,3,Cont,5,W,54,2024_Cont03_Cont05_W54,409.5,995.1,,,585.6,W54,Cont5,15,326.1,23.6,,,,,,,,,,,,,,,,,,,,,,,,
867,8122024,2024,Cont,3,Hyp,5,W,54,2024_Cont03_Hyp05_W54,300.9,707.6,,,406.7,W54,Hyp5,3,227.5,20.6,,,,,,,,,,,,,,,,,,,,,,,,
843,8122024,2024,Cont,3,Warm,5,W,54,2024_Cont03_Warm05_W54,600.2,1374.8,,,774.6,W54,Warm5,8,364.7,25.8,,,,,,,,,,,,,,,,,,,,,,,,
782,8122024,2024,Cont,4,Cont,5,W,55,2024_Cont04_Cont05_W55,356.8,910.9,,,554.1,W55,Cont5,8,264.8,19.7,,,,,,,,,,,,,,,,,,,,,,,,
880,8122024,2024,Cont,4,Hyp,5,W,55,2024_Cont04_Hyp05_W55,224.3,580.2,,,355.9,W55,Hyp5,7,279.7,22.2,,,,,,,,,,,,,,,,,,,,,,,,
818,8122024,2024,Cont,4,Warm,5,W,55,2024_Cont04_Warm05_W55,261.1,636,,,374.9,W55,Warm5,2,204,19,,,,,,,,,,,,,,,,,,,,,,,,
915,8122024,2024,Cont,4,Both,5,W,56,2024_Cont04_Both05_W56,495.6,1157.8,,,662.2,W56,Both5,3,300.2,22.1,,,,,,,,,,,,,,,,,,,,,,,,
799,8122024,2024,Cont,4,Cont,5,W,56,2024_Cont04_Cont05_W56,474,1169.5,,,695.5,W56,Cont5,2,406.6,27.3,,,,,,,,,,,,,,,,,,,,,,,,
868,8122024,2024,Cont,4,Hyp,5,W,56,2024_Cont04_Hyp05_W56,536.8,1290,,,753.2,W56,Hyp5,4,358.4,24,,,,,,,,,,,,,,,,,,,,,,,,
840,8122024,2024,Cont,4,Warm,5,W,56,2024_Cont04_Warm05_W56,266.8,564.8,,,298,W56,Warm5,16,189.2,18,,,,,,,,,,,,,,,,,,,,,,,,
941,8122024,2024,Cont,5,Both,5,W,57,2024_Cont05_Both05_W57,361.9,862.2,,,500.3,W57,Both5,4,230.9,21.1,,,,,,,,,,,,,,,,,,,,,,,,
802,8122024,2024,Cont,5,Cont,5,W,57,2024_Cont05_Cont05_W57,458.5,1109.7,,,651.2,W57,Cont5,13,316.3,22.9,,,,,,,,,,,,,,,,,,,,,,,,
888,8122024,2024,Cont,5,Hyp,5,W,57,2024_Cont05_Hyp05_W57,296.7,669.6,,,372.9,W57,Hyp5,15,214.5,20.2,,,,,,,,,,,,,,,,,,,,,,,,
827,8122024,2024,Cont,5,Warm,5,W,57,2024_Cont05_Warm05_W57,672.8,1742.6,,,1069.8,W57,Warm5,5,458.7,27.5,,,,,,,,,,,,,,,,,,,,,,,,
950,8122024,2024,Cont,5,Both,5,W,58,2024_Cont05_Both05_W58,822,1786.5,,,964.5,W58,Both5,11,391.4,26.9,,,,,,,,,,,,,,,,,,,,,,,,
805,8122024,2024,Cont,5,Cont,5,W,58,2024_Cont05_Cont05_W58,301.6,688.2,,,386.6,W58,Cont5,12,235.8,19,,,,,,,,,,,,,,,,,,,,,,,,
899,8122024,2024,Cont,5,Hyp,5,W,58,2024_Cont05_Hyp05_W58,380.1,1022,,,641.9,W58,Hyp5,9,342.8,24.1,,,,,,,,,,,,,,,,,,,,,,,,
850,8122024,2024,Cont,5,Warm,5,W,58,2024_Cont05_Warm05_W58,574.8,1392.6,,,817.8,W58,Warm5,13,427,27.9,,,,,,,,,,,,,,,,,,,,,,,,
956,8122024,2024,Cont,6,Both,5,W,59,2024_Cont06_Both05_W59,137,314.1,,,177.1,W59,Both5,23,102.3,13.8,,,,,,,,,,,,,,,,,,,,,,,,
775,8122024,2024,Cont,6,Cont,5,W,59,2024_Cont06_Cont05_W59,441.9,945.8,,,503.9,W59,Cont5,7,256.2,22.7,,,,,,,,,,,,,,,,,,,,,,,,
910,8122024,2024,Cont,6,Hyp,5,W,59,2024_Cont06_Hyp05_W59,384.9,920.9,,,536,W59,Hyp5,22,271.1,20.3,,,,,,,,,,,,,,,,,,,,,,,,
846,8122024,2024,Cont,6,Warm,5,W,59,2024_Cont06_Warm05_W59,544.6,1417.9,,,873.3,W59,Warm5,4,463.5,27.5,,,,,,,,,,,,,,,,,,,,,,,,
177,8122024,2024,Cont,3,Both,1,W,6,2024_Cont03_Both01_W6,351.2,870.5,,,519.3,W6,Both1,9,255.8,20.7,,,,,,,,,,,,,,,,,,,,,,,,
26,8122024,2024,Cont,3,Cont,1,W,6,2024_Cont03_Cont01_W6,158.4,353.9,,,195.5,W6,Cont1,4,161.9,15.9,,,,,,,,,,,,,,,,,,,,,,,,
54,8122024,2024,Cont,3,Hyp,1,W,6,2024_Cont03_Hyp01_W6,318.1,852.2,,,534.1,W6,Hyp1,4,299.5,23.2,,,,,,,,,,,,,,,,,,,,,,,,
133,8122024,2024,Cont,3,Warm,1,W,6,2024_Cont03_Warm01_W6,427.3,1039.5,,,612.2,W6,Warm1,12,287,21.6,,,,,,,,,,,,,,,,,,,,,,,,
947,8122024,2024,Cont,6,Both,5,W,60,2024_Cont06_Both05_W60,621.9,1801.7,,,1179.8,W60,Both5,13,477.7,27.9,,,,,,,,,,,,,,,,,,,,,,,,
777,8122024,2024,Cont,6,Cont,5,W,60,2024_Cont06_Cont05_W60,328.7,873.9,,,545.2,W60,Cont5,4,295.8,24.2,,,,,,,,,,,,,,,,,,,,,,,,
873,8122024,2024,Cont,6,Hyp,5,W,60,2024_Cont06_Hyp05_W60,460.2,1014.1,,,553.9,W60,Hyp5,1,328.2,22.6,,,,,,,,,,,,,,,,,,,,,,,,
862,8122024,2024,Cont,6,Warm,5,W,60,2024_Cont06_Warm05_W60,702.7,1702.9,,,1000.2,W60,Warm5,17,460.2,28.8,,,,,,,,,,,,,,,,,,,,,,,,
1145,8122024,2024,Cont,1,Both,6,W,61,2024_Cont01_Both06_W61,320.9,731.7,,,410.8,W61,Both6,17,209.8,19.1,,,,,,,,,,,,,,,,,,,,,,,,
1006,8122024,2024,Cont,1,Cont,6,W,61,2024_Cont01_Cont06_W61,210.2,519.8,,,309.6,W61,Cont6,21,207.5,19.1,,,,,,,,,,,,,,,,,,,,,,,,
1068,8122024,2024,Cont,1,Hyp,6,W,61,2024_Cont01_Hyp06_W61,426.9,984.5,,,557.6,W61,Hyp6,5,294.6,22.3,,,,,,,,,,,,,,,,,,,,,,,,
1016,8122024,2024,Cont,1,Warm,6,W,61,2024_Cont01_Warm06_W61,832.5,2494.6,,,1662.1,W61,Warm6,8,568.1,32.4,,,,,,,,,,,,,,,,,,,,,,,,
1116,8122024,2024,Cont,1,Both,6,W,62,2024_Cont01_Both06_W62,646.4,1319.7,,,673.3,W62,Both6,3,293.6,21.1,,,,,,,,,,,,,,,,,,,,,,,,
1002,8122024,2024,Cont,1,Cont,6,W,62,2024_Cont01_Cont06_W62,328.6,776.7,,,448.1,W62,Cont6,17,237.1,19.4,,,,,,,,,,,,,,,,,,,,,,,,
1061,8122024,2024,Cont,1,Hyp,6,W,62,2024_Cont01_Hyp06_W62,193.3,471.1,,,277.8,W62,Hyp6,5,177.6,17.4,,,,,,,,,,,,,,,,,,,,,,,,
1018,8122024,2024,Cont,1,Warm,6,W,62,2024_Cont01_Warm06_W62,654.6,1653.7,,,999.1,W62,Warm6,1,406.6,25.2,,,,,,,,,,,,,,,,,,,,,,,,
1132,8122024,2024,Cont,2,Both,6,W,63,2024_Cont02_Both06_W63,263.5,634.1,,,370.6,W63,Both6,4,220.3,18.3,,,,,,,,,,,,,,,,,,,,,,,,
975,8122024,2024,Cont,2,Cont,6,W,63,2024_Cont02_Cont06_W63,575.4,1365.2,,,789.8,W63,Cont6,1,449.6,26,,,,,,,,,,,,,,,,,,,,,,,,
1067,8122024,2024,Cont,2,Hyp,6,W,63,2024_Cont02_Hyp06_W63,477.3,1152.1,,,674.8,W63,Hyp6,4,340,23.6,,,,,,,,,,,,,,,,,,,,,,,,
1029,8122024,2024,Cont,2,Warm,6,W,63,2024_Cont02_Warm06_W63,452.2,976.3,,,524.1,W63,Warm6,13,268.6,20.5,,,,,,,,,,,,,,,,,,,,,,,,
1144,8122024,2024,Cont,2,Both,6,W,64,2024_Cont02_Both06_W64,245.7,570.1,,,324.4,W64,Both6,16,199.1,19.3,,,,,,,,,,,,,,,,,,,,,,,,
1001,8122024,2024,Cont,2,Cont,6,W,64,2024_Cont02_Cont06_W64,197.3,452.1,,,254.8,W64,Cont6,18,144.6,16.8,,,,,,,,,,,,,,,,,,,,,,,,
1059,8122024,2024,Cont,2,Hyp,6,W,64,2024_Cont02_Hyp06_W64,550,1312,,,762,W64,Hyp6,3,318.5,24.7,,,,,,,,,,,,,,,,,,,,,,,,
1056,8122024,2024,Cont,2,Warm,6,W,64,2024_Cont02_Warm06_W64,278.1,621,,,342.9,W64,Warm6,24,167.3,16.6,,,,,,,,,,,,,,,,,,,,,,,,
1122,8122024,2024,Cont,3,Both,6,W,65,2024_Cont03_Both06_W65,121.1,290.4,,,169.3,W65,Both6,14,103.3,13.1,,,,,,,,,,,,,,,,,,,,,,,,
993,8122024,2024,Cont,3,Cont,6,W,65,2024_Cont03_Cont06_W65,360,989.6,,,629.6,W65,Cont6,9,329.9,25.1,,,,,,,,,,,,,,,,,,,,,,,,
1081,8122024,2024,Cont,3,Hyp,6,W,65,2024_Cont03_Hyp06_W65,165.8,381.9,,,216.1,W65,Hyp6,16,128.5,15.2,,,,,,,,,,,,,,,,,,,,,,,,
1055,8122024,2024,Cont,3,Warm,6,W,65,2024_Cont03_Warm06_W65,278.4,628.3,,,349.9,W65,Warm6,25,172.8,16.5,,,,,,,,,,,,,,,,,,,,,,,,
1108,8122024,2024,Cont,3,Both,6,W,66,2024_Cont03_Both06_W66,515.4,1345.8,,,830.4,W66,Both6,4,331.5,24.2,,,,,,,,,,,,,,,,,,,,,,,,
997,8122024,2024,Cont,3,Cont,6,W,66,2024_Cont03_Cont06_W66,213,492.5,,,279.5,W66,Cont6,15,172.5,18.4,,,,,,,,,,,,,,,,,,,,,,,,
1100,8122024,2024,Cont,3,Hyp,6,W,66,2024_Cont03_Hyp06_W66,231.1,521.8,,,290.7,W66,Hyp6,17,169.7,17.1,,,,,,,,,,,,,,,,,,,,,,,,
1051,8122024,2024,Cont,3,Warm,6,W,66,2024_Cont03_Warm06_W66,402.4,944.9,,,542.5,W66,Warm6,20,294.6,23.1,,,,,,,,,,,,,,,,,,,,,,,,
1151,8122024,2024,Cont,4,Both,6,W,67,2024_Cont04_Both06_W67,135.3,338.7,,,203.4,W67,Both6,21,134.1,15.8,,,,,,,,,,,,,,,,,,,,,,,,
963,8122024,2024,Cont,4,Cont,6,W,67,2024_Cont04_Cont06_W67,254.8,621.8,,,367,W67,Cont6,3,265.4,20.1,,,,,,,,,,,,,,,,,,,,,,,,
1076,8122024,2024,Cont,4,Hyp,6,W,67,2024_Cont04_Hyp06_W67,554.5,1210,,,655.5,W67,Hyp6,9,332.5,25,,,,,,,,,,,,,,,,,,,,,,,,
1017,8122024,2024,Cont,4,Warm,6,W,67,2024_Cont04_Warm06_W67,454.6,1043.4,,,588.8,W67,Warm6,2,301.3,21.9,,,,,,,,,,,,,,,,,,,,,,,,
1135,8122024,2024,Cont,4,Both,6,W,68,2024_Cont04_Both06_W68,536.8,1216.9,,,680.1,W68,Both6,8,313.9,22.3,,,,,,,,,,,,,,,,,,,,,,,,
978,8122024,2024,Cont,4,Cont,6,W,68,2024_Cont04_Cont06_W68,216.3,495.5,,,279.2,W68,Cont6,10,169.7,16.8,,,,,,,,,,,,,,,,,,,,,,,,
1099,8122024,2024,Cont,4,Hyp,6,W,68,2024_Cont04_Hyp06_W68,213.5,496,,,282.5,W68,Hyp6,21,176.7,17,,,,,,,,,,,,,,,,,,,,,,,,
1049,8122024,2024,Cont,4,Warm,6,W,68,2024_Cont04_Warm06_W68,626.8,1442.2,,,815.4,W68,Warm6,21,369.8,26.1,,,,,,,,,,,,,,,,,,,,,,,,
1127,8122024,2024,Cont,5,Both,6,W,69,2024_Cont05_Both06_W69,178.9,483.3,,,304.4,W69,Both6,12,148.6,15.3,,,,,,,,,,,,,,,,,,,,,,,,
968,8122024,2024,Cont,5,Cont,6,W,69,2024_Cont05_Cont06_W69,372,853.1,,,481.1,W69,Cont6,8,290,21.4,,,,,,,,,,,,,,,,,,,,,,,,
1087,8122024,2024,Cont,5,Hyp,6,W,69,2024_Cont05_Hyp06_W69,800,1910.7,,,1110.7,W69,Hyp6,6,374.6,27.9,,,,,,,,,,,,,,,,,,,,,,,,
1045,8122024,2024,Cont,5,Warm,6,W,69,2024_Cont05_Warm06_W69,698.1,1568.3,,,870.2,W69,Warm6,13,363.3,24.3,,,,,,,,,,,,,,,,,,,,,,,,
150,8122024,2024,Cont,4,Both,1,W,7,2024_Cont04_Both01_W7,243.4,582.3,,,338.9,W7,Both1,1,207.4,19.3,,,,,,,,,,,,,,,,,,,,,,,,
28,8122024,2024,Cont,4,Cont,1,W,7,2024_Cont04_Cont01_W7,544.9,1264.4,,,719.5,W7,Cont1,2,366.3,25.9,,,,,,,,,,,,,,,,,,,,,,,,
67,8122024,2024,Cont,4,Hyp,1,W,7,2024_Cont04_Hyp01_W7,207.1,490.7,,,283.6,W7,Hyp1,15,148.7,17.4,,,,,,,,,,,,,,,,,,,,,,,,
114,8122024,2024,Cont,4,Warm,1,W,7,2024_Cont04_Warm01_W7,416,971.6,,,555.6,W7,Warm1,6,252.5,21.9,,,,,,,,,,,,,,,,,,,,,,,,
1140,8122024,2024,Cont,5,Both,6,W,70,2024_Cont05_Both06_W70,451.4,1155.5,,,704.1,W70,Both6,13,293.2,22.3,,,,,,,,,,,,,,,,,,,,,,,,
969,8122024,2024,Cont,5,Cont,6,W,70,2024_Cont05_Cont06_W70,396.6,933.3,,,536.7,W70,Cont6,3,314.4,22.6,,,,,,,,,,,,,,,,,,,,,,,,
1089,8122024,2024,Cont,5,Hyp,6,W,70,2024_Cont05_Hyp06_W70,352.5,887.2,,,534.7,W70,Hyp6,8,305.3,22.8,,,,,,,,,,,,,,,,,,,,,,,,
1039,8122024,2024,Cont,5,Warm,6,W,70,2024_Cont05_Warm06_W70,353.1,883.5,,,530.4,W70,Warm6,5,300,20.7,,,,,,,,,,,,,,,,,,,,,,,,
1110,8122024,2024,Cont,6,Both,6,W,71,2024_Cont06_Both06_W71,403.1,944,,,540.9,W71,Both6,6,292.6,22.3,,,,,,,,,,,,,,,,,,,,,,,,
991,8122024,2024,Cont,6,Cont,6,W,71,2024_Cont06_Cont06_W71,274,662.9,,,388.9,W71,Cont6,7,199.5,19.3,,,,,,,,,,,,,,,,,,,,,,,,
1086,8122024,2024,Cont,6,Hyp,6,W,71,2024_Cont06_Hyp06_W71,613.8,1592.2,,"09.23.24 SKM changed data point in working post phase 2.1 from W61 to W71, was written down wrong on the data sheet but verified that this is actually W71 from the photos. Also changed Phase 1 info and 'Sample_Name""",978.4,W71,Hyp6,7,470.1,28.2,,,,,,,,,,,,,,,,,,,,,,,,
1031,8122024,2024,Cont,6,Warm,6,W,71,2024_Cont06_Warm06_W71,349.6,812.4,,,462.8,W71,Warm6,15,256.9,20.6,,,,,,,,,,,,,,,,,,,,,,,,
1126,8122024,2024,Cont,6,Both,6,W,72,2024_Cont06_Both06_W72,269,644.4,,,375.4,W72,Both6,10,167.6,16.8,,,,,,,,,,,,,,,,,,,,,,,,
981,8122024,2024,Cont,6,Cont,6,W,72,2024_Cont06_Cont06_W72,134.4,336.9,,,202.5,W72,Cont6,14,119.1,13.1,,,,,,,,,,,,,,,,,,,,,,,,
1094,8122024,2024,Cont,6,Hyp,6,W,72,2024_Cont06_Hyp06_W72,325.5,743.4,,,417.9,W72,Hyp6,12,217.3,18.9,,,,,,,,,,,,,,,,,,,,,,,,
1009,8122024,2024,Cont,6,Warm,6,W,72,2024_Cont06_Warm06_W72,747,1713.6,,,966.6,W72,Warm6,1,430.8,26,,,,,,,,,,,,,,,,,,,,,,,,
215,8122024,2024,Cont,3,Cont,2,W,78,2024_Cont03_Cont02_W78,579.1,1291.1,,,712,W78,Cont2,12,362.9,26.6,,,,,,,,,,,,,,,,,,,,,,,,
160,8122024,2024,Cont,4,Both,1,W,8,2024_Cont04_Both01_W8,241.6,544.6,,,303,W8,Both1,3,180.4,17.8,,,,,,,,,,,,,,,,,,,,,,,,
33,8122024,2024,Cont,4,Cont,1,W,8,2024_Cont04_Cont01_W8,413.7,990.8,,,577.1,W8,Cont1,9,332.8,25,,,,,,,,,,,,,,,,,,,,,,,,
87,8122024,2024,Cont,4,Hyp,1,W,8,2024_Cont04_Hyp01_W8,558.6,1341.4,,,782.8,W8,Hyp1,9,336,23.9,,,,,,,,,,,,,,,,,,,,,,,,
98,8122024,2024,Cont,4,Warm,1,W,8,2024_Cont04_Warm01_W8,329.4,854.6,,,525.2,W8,Warm1,2,259.4,21.6,,,,,,,,,,,,,,,,,,,,,,,,
239,8122024,2024,Cont,5,Cont,2,W,81,2024_Cont05_Cont02_W81,419.9,994.6,,,574.7,W81,Cont2,23,299.4,22.4,,,,,,,,,,,,,,,,,,,,,,,,
169,8122024,2024,Cont,5,Both,1,W,9,2024_Cont05_Both01_W9,380.4,974.8,,,594.4,W9,Both1,1,343.7,23.6,,,,,,,,,,,,,,,,,,,,,,,,
11,8122024,2024,Cont,5,Cont,1,W,9,2024_Cont05_Cont01_W9,348,907.7,,,559.7,W9,Cont1,2,294,23.7,,,,,,,,,,,,,,,,,,,,,,,,
81,8122024,2024,Cont,5,Hyp,1,W,9,2024_Cont05_Hyp01_W9,247.2,601.5,,,354.3,W9,Hyp1,16,224.5,18.4,,,,,,,,,,,,,,,,,,,,,,,,
103,8122024,2024,Cont,5,Warm,1,W,9,2024_Cont05_Warm01_W9,629.2,1457.6,,,828.4,W9,Warm1,3,385.2,25.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Both02_Hyp02_O15,,,,,,,,,370.9,25.7,6/11/25 SKM added in unmatched data to correct corrected bee tag,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Both04_Hyp02_O19,,,,,,,,,233.7,18.6,6/11/25 SKM added in unmatched data to correct corrected bee tag,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Both06_Hyp02_O23,,,,,,,,,240.5,20.2,6/11/25 SKM added in unmatched data to correct corrected bee tag,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Both04_Cont03_O32,,,,,,,,,380.8,28,6/11/25 SKM added in unmatched data,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Cont04_Hyp03_W32,,,,,,,,,221.7,19.3,"none missing from hyp 1, phase 2 hyp one has much lower tag numbers, these tag numbers should be in hyp 3, I think this is 2024_Cont04_Hyp03_W32",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Hyp05_Hyp03_B33,,,,,,,,,180.8,16.7,"none missing from hyp 1, phase 2 hyp one has much lower tag numbers, these tag numbers should be in hyp 3, I think this is 2024_Hyp05_Hyp03_B33",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Hyp06_Hyp03_B35,,,,,,,,,270.9,22.3,"none missing from hyp 1, phase 2 hyp one has much lower tag numbers, these tag numbers should be in hyp 3, I think this is 2024_Hyp06_Hyp03_B35",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Warm01_Hyp03_G26,,,,,,,,,328.7,25,"none missing from hyp 1, phase 2 hyp one has much lower tag numbers, these tag numbers should be in hyp 3, I think this is 2024_Warm01_Hyp03_G26",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Warm03_Hyp03_G30,,,,,,,,,147.4,15.9,"none missing from hyp 1, phase 2 hyp one has much lower tag numbers, these tag numbers should be in hyp 3, I think this is 2024_Warm03_Hyp03_G30",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Cont03_Both04_W42,,,,,,,,7,208.8,19.2,6/26/25 SKM Manually calculated post phase 2 data from remeasuring scales and converting from pixels,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Warm01_Both04_G38,,,,,,,,5,363.5,24.6,6/26/25 SKM Manually calculated post phase 2 data from remeasuring scales and converting from pixels,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Both03_Cont03_O29,,,,,,,,8,352,25.9,6/26/25 SKM Manually calculated post phase 2 data from remeasuring scales and converting from pixels,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Both01_Warm03_O26,,,,,,,,16,172.4,20,6/26/25 SKM Manually calculated post phase 2 data from remeasuring scales and converting from pixels,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Warm05_Both04_G46,,,,,,,,8,431.2,27.4,7/3/25 SKM added in  area/feret data from Teresa rerunning analysis,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Both03_Hyp03_O29,,,,,,,,6,426.9,26.3,7/3/25 SKM added in  area/feret data from Teresa rerunning analysis,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024_Both06_Hyp03_O35,,,,,,,,5,195.9,17.6,7/3/25 SKM added in  area/feret data from Teresa rerunning analysis,,,,,,,,,,,,,,,,,,,,,,,
