"Sample_Name","Phase_1_DO","Phase_1_temp","Phase_2.1_DO","Phase_2.1_temp","Phase_1_treat","Phase_2_treat","Phase_1_rep_R","Phase_2_rep_R","Actual_shell_pre_mg","Actual_tissue_pre_mg","Actual_shell_post_mg","Actual_tissue_post_mg","Actual_shell_growth_mg","Actual_tissue_growth_mg","Exclude_all","Exclude_pre_analysis","Notes_pre","Notes_post","Area_pre_mm2","Feret_pre_mm","AreaNotes_Pre","Area_post_mm2","Feret_post_mm","AreaNotes_Post","Area_growth_mm2","Feret_growth_mm"
"2024_Warm03_Warm01_G5","Norm","Warm","Norm","Warm","Warm","Warm","Warm03","Warm01",214.91418,208.88582,530.4858,429.6142,315.57162,220.72838,NA,NA,NA,NA,183.4,16.6,NA,286.1,21.4,NA,102.7,4.8
"2024_Warm03_Warm01_G6","Norm","Warm","Norm","Warm","Warm","Warm","Warm03","Warm01",595.24686,353.55314,769.26252,420.03748,174.01566,66.48434,NA,NA,NA,NA,317.2,23.6,NA,339.1,23.5,NA,21.9,-0.100000000000001
"2024_Warm03_Warm02_G17","Norm","Warm","Norm","Warm","Warm","Warm","Warm03","Warm02",400.80534,328.79466,937.73628,525.56372,536.93094,196.76906,NA,NA,NA,NA,216.1,20.3,NA,371.2,25.2,NA,155.1,4.9
"2024_Warm03_Warm02_G18","Norm","Warm","Norm","Warm","Warm","Warm","Warm03","Warm02",339.52776,202.97224,752.32014,397.97986,412.79238,195.00762,NA,NA,NA,NA,203.3,19.5,NA,349.5,25.2,NA,146.2,5.7
"2024_Warm03_Warm03_G29","Norm","Warm","Norm","Warm","Warm","Warm","Warm03","Warm03",289.49232,285.90768,650.8242,561.3758,361.33188,275.46812,NA,NA,NA,NA,316.3,23.3,NA,400,26.7,NA,83.7,3.4
"2024_Warm03_Warm03_G30","Norm","Warm","Norm","Warm","Warm","Warm","Warm03","Warm03",244.36542,157.83458,406.82226,264.67774,162.45684,106.84316,NA,NA,NA,NA,178.7,17.3,NA,235.5,19.4,NA,56.8,2.1
"2024_Warm03_Warm04_G41","Norm","Warm","Norm","Warm","Warm","Warm","Warm03","Warm04",232.33158,147.66842,469.84158,277.85842,237.51,130.19,NA,NA,NA,NA,174.7,16.6,NA,238,19.9,NA,63.3,3.3
"2024_Warm03_Warm04_G42","Norm","Warm","Norm","Warm","Warm","Warm","Warm03","Warm04",243.41538,174.08462,400.48866,242.21134,157.07328,68.12672,NA,NA,NA,NA,165.7,16.9,NA,246.6,20.8,NA,80.9,3.9
"2024_Warm03_Warm05_G53","Norm","Warm","Norm","Warm","Warm","Warm","Warm03","Warm05",382.59624,211.30376,719.38542,185.61458,336.78918,-25.68918,NA,NA,NA,NA,232.4,20.6,NA,318.2,22.7,NA,85.8,2.1
"2024_Warm03_Warm05_G54","Norm","Warm","Norm","Warm","Warm","Warm","Warm03","Warm05",317.5185,246.3815,480.29202,283.50798,162.77352,37.12648,NA,NA,NA,NA,245,21.5,NA,285,23.9,NA,40,2.4
"2024_Warm03_Warm06_G65","Norm","Warm","Norm","Warm","Warm","Warm","Warm03","Warm06",684.55062,413.84938,958.32048,602.07952,273.76986,188.23014,NA,NA,NA,NA,321.6,22.4,NA,391.8,25.6,NA,70.2,3.2
"2024_Warm03_Warm06_G66","Norm","Warm","Norm","Warm","Warm","Warm","Warm03","Warm06",567.22068,454.17932,1052.2161,695.5839,484.99542,241.40458,NA,NA,NA,NA,401.4,26.6,NA,472.9,27,NA,71.5,0.399999999999999
"2024_Warm04_Both01_G7","Norm","Warm","Hyp","Warm","Warm","Both","Warm04","Both01",500.71788,240.38212,726.0357,357.1643,225.31782,116.78218,NA,NA,NA,NA,248.8,20.7,NA,365.2,24.9,NA,116.4,4.2
"2024_Warm04_Both01_G8","Norm","Warm","Hyp","Warm","Warm","Both","Warm04","Both01",411.7308,215.0692,565.16226,265.63774,153.43146,50.56854,NA,NA,NA,NA,201.4,17.6,NA,244.6,19.7,NA,43.2,2.1
"2024_Warm04_Both02_G19","Norm","Warm","Hyp","Warm","Warm","Both","Warm04","Both02",637.99866,410.40134,968.45424,531.34576,330.45558,120.94442,NA,NA,NA,NA,387.2,26.3,NA,424,27.2,NA,36.8,0.899999999999999
"2024_Warm04_Both02_G20","Norm","Warm","Hyp","Warm","Warm","Both","Warm04","Both02",566.27064,411.52936,1072.8003,727.6997,506.52966,316.17034,NA,NA,NA,NA,339.6,26.2,NA,523,29.8,NA,183.4,3.6
"2024_Warm04_Both03_G31","Norm","Warm","Hyp","Warm","Warm","Both","Warm04","Both03",325.91052,255.68948,669.50832,441.39168,343.5978,185.7022,NA,NA,NA,NA,238.4,19.9,NA,426,26.7,NA,187.6,6.8
"2024_Warm04_Both03_G32","Norm","Warm","Hyp","Warm","Warm","Both","Warm04","Both03",416.79768,176.60232,608.8641,251.7359,192.06642,75.13358,NA,NA,NA,NA,191.8,17.8,NA,279.4,21.3,NA,87.6,3.5
"2024_Warm04_Both04_G43","Norm","Warm","Hyp","Warm","Warm","Both","Warm04","Both04",228.0564,194.5436,429.62322,315.77678,201.56682,121.23318,NA,NA,NA,NA,187.4,18,NA,269.7,21.8,NA,82.3,3.8
"2024_Warm04_Both04_G44","Norm","Warm","Hyp","Warm","Warm","Both","Warm04","Both04",277.9335,197.8665,509.26824,322.33176,231.33474,124.46526,NA,NA,NA,NA,171.7,17.5,NA,276.2,19.7,NA,104.5,2.2
"2024_Warm04_Both05_G55","Norm","Warm","Hyp","Warm","Warm","Both","Warm04","Both05",391.9383,254.1617,660.16626,409.53374,268.22796,155.37204,NA,NA,NA,NA,225.9,19.1,NA,274.4,21.8,"7/4/25 SKM added in  area/feret data from Teresa rerunning analysis",48.5,2.7
"2024_Warm04_Both05_G56","Norm","Warm","Hyp","Warm","Warm","Both","Warm04","Both05",177.3876,131.9124,277.61682,192.48318,100.22922,60.57078,NA,NA,NA,NA,138.5,14.5,NA,152.9,16.7,NA,14.4,2.2
"2024_Warm04_Both06_G67","Norm","Warm","Hyp","Warm","Warm","Both","Warm04","Both06",158.22846,108.17154,258.9327,169.6673,100.70424,61.49576,NA,NA,NA,NA,136.6,14.2,NA,165.9,16.4,NA,29.3,2.2
"2024_Warm04_Both06_G68","Norm","Warm","Hyp","Warm","Warm","Both","Warm04","Both06",185.77962,138.42038,249.27396,180.72604,63.49434,42.30566,NA,NA,NA,NA,150.6,16,NA,165.8,16.1,NA,15.2,0.100000000000001
"2024_Warm04_Cont01_G7","Norm","Warm","Norm","Ambient","Warm","Cont","Warm04","Cont01",626.75652,315.24348,994.89702,451.20298,368.1405,135.9595,NA,NA,NA,NA,273.4,20.1,NA,358.5,23.6,NA,85.1,3.5
"2024_Warm04_Cont01_G8","Norm","Warm","Norm","Ambient","Warm","Cont","Warm04","Cont01",221.08944,111.41056,389.24652,199.45348,168.15708,88.04292,NA,NA,NA,NA,129.4,15.4,NA,205.4,19.2,NA,76,3.8
"2024_Warm04_Cont02_G19","Norm","Warm","Norm","Ambient","Warm","Cont","Warm04","Cont02",233.12328,148.17672,363.27876,191.92124,130.15548,43.74452,NA,NA,NA,NA,188.6,18.3,NA,241.3,20.3,NA,52.7,2
"2024_Warm04_Cont02_G20","Norm","Warm","Norm","Ambient","Warm","Cont","Warm04","Cont02",983.81322,732.58678,1392.01374,723.98626,408.20052,-8.60052,NA,NA,NA,NA,524.9,30,NA,496.8,29.5,NA,-28.1,-0.5
"2024_Warm04_Cont03_G31","Norm","Warm","Norm","Ambient","Warm","Cont","Warm04","Cont03",186.72966,148.07034,427.5648,278.4352,240.83514,130.36486,NA,NA,NA,NA,153.8,16.7,NA,259.4,22.3,NA,105.6,5.6
"2024_Warm04_Cont03_G32","Norm","Warm","Norm","Ambient","Warm","Cont","Warm04","Cont03",353.46168,186.03832,567.85404,228.24596,214.39236,42.20764,NA,NA,NA,NA,225.3,19.6,NA,243.6,20.7,NA,18.3,1.1
"2024_Warm04_Cont04_G43","Norm","Warm","Norm","Ambient","Warm","Cont","Warm04","Cont04",400.17198,337.72802,806.94744,611.65256,406.77546,273.92454,NA,NA,NA,NA,325.4,23.2,NA,457.1,26.5,NA,131.7,3.3
"2024_Warm04_Cont04_G44","Norm","Warm","Norm","Ambient","Warm","Cont","Warm04","Cont04",334.9359,203.5641,574.50432,308.79568,239.56842,105.23158,NA,NA,NA,NA,209.2,18.8,NA,308.5,23.8,NA,99.3,5
"2024_Warm04_Cont05_G55","Norm","Warm","Norm","Ambient","Warm","Cont","Warm04","Cont05",260.35776,232.44224,499.13448,347.16552,238.77672,114.72328,NA,NA,NA,NA,193.6,18.8,NA,282.9,22.1,NA,89.3,3.3
"2024_Warm04_Cont05_G56","Norm","Warm","Norm","Ambient","Warm","Cont","Warm04","Cont05",230.74818,189.25182,390.82992,271.37008,160.08174,82.11826,NA,NA,NA,NA,186.7,17.1,NA,248.7,20.7,NA,62,3.6
"2024_Warm04_Cont06_G67","Norm","Warm","Norm","Ambient","Warm","Cont","Warm04","Cont06",226.78968,140.21032,449.7324,415.9076,222.94272,275.69728,NA,NA,"12.31.24 SKM changed 185.5 to 285.5 to match the submerged weight on physical data sheet. Adjusted growth metrics in excel.",NA,183,18,NA,221.2,19.2,NA,38.2,1.2
"2024_Warm04_Cont06_G68","Norm","Warm","Norm","Ambient","Warm","Cont","Warm04","Cont06",263.04954,136.95046,398.11356,177.48644,135.06402,40.53598,NA,NA,NA,NA,161.3,17.1,NA,190.4,18.8,NA,29.1,1.7
"2024_Warm04_Hyp01_G7","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm04","Hyp01",483.45882,300.44118,597.93864,327.96136,114.47982,27.52018,NA,NA,NA,NA,308,22.6,NA,302.2,22.9,NA,-5.80000000000001,0.299999999999997
"2024_Warm04_Hyp01_G8","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm04","Hyp01",872.97522,446.52478,1286.5593,710.6407,413.58408,264.11592,NA,NA,NA,NA,365.8,24.2,NA,521.3,29.9,NA,155.5,5.7
"2024_Warm04_Hyp02_G19","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm04","Hyp02",678.05868,357.04132,883.10898,376.09102,205.0503,19.0497,NA,NA,NA,NA,299,23.3,NA,325.2,23.1,NA,26.2,-0.199999999999999
"2024_Warm04_Hyp02_G20","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm04","Hyp02",428.98986,352.81014,1129.64436,604.95564,700.6545,252.1455,NA,NA,NA,NA,315.1,23.1,NA,437.6,27.5,NA,122.5,4.4
"2024_Warm04_Hyp03_G31","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm04","Hyp03",248.16558,159.83442,386.23806,219.06194,138.07248,59.22752,NA,NA,NA,NA,150.5,17.2,NA,229,19.4,NA,78.5,2.2
"2024_Warm04_Hyp03_G32","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm04","Hyp03",333.98586,185.01414,523.51884,289.88116,189.53298,104.86702,NA,NA,NA,NA,234.4,19.5,NA,265.5,22,NA,31.1,2.5
"2024_Warm04_Hyp04_G43","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm04","Hyp04",207.63054,107.46946,313.40166,150.09834,105.77112,42.62888,NA,NA,NA,NA,148.4,15.4,NA,178.9,18,NA,30.5,2.6
"2024_Warm04_Hyp04_G44","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm04","Hyp04",325.59384,214.60616,478.2336,246.3664,152.63976,31.76024,NA,NA,NA,NA,189.3,17.4,NA,203.9,18.8,NA,14.6,1.4
"2024_Warm04_Hyp05_G55","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm04","Hyp05",263.84124,143.85876,331.61076,157.58924,67.76952,13.73048,NA,NA,NA,NA,142.2,16.1,NA,167.7,17.8,NA,25.5,1.7
"2024_Warm04_Hyp05_G56","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm04","Hyp05",182.1378,160.3622,289.809,213.091,107.6712,52.7288,NA,NA,NA,NA,172.8,17.9,NA,229.7,20.5,NA,56.9,2.6
"2024_Warm04_Hyp06_G67","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm04","Hyp06",292.81746,176.58254,416.63934,204.36066,123.82188,27.77812,NA,NA,NA,NA,167.8,18.6,NA,190.7,19.8,NA,22.9,1.2
"2024_Warm04_Hyp06_G68","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm04","Hyp06",361.53702,282.16298,728.09412,487.30588,366.5571,205.1429,NA,NA,NA,NA,295.2,22,NA,377.2,25.8,NA,82,3.8
"2024_Warm04_Warm01_G7","Norm","Warm","Norm","Warm","Warm","Warm","Warm04","Warm01",514.49346,209.90654,703.23474,225.66526,188.74128,15.75872,NA,NA,NA,NA,232.2,18.9,NA,277.4,20.6,NA,45.2,1.7
"2024_Warm04_Warm01_G8","Norm","Warm","Norm","Warm","Warm","Warm","Warm04","Warm01",259.7244,243.1756,477.4419,369.5581,217.7175,126.3825,NA,NA,NA,NA,213,18.6,NA,339.1,24.6,NA,126.1,6
"2024_Warm04_Warm02_G19","Norm","Warm","Norm","Warm","Warm","Warm","Warm04","Warm02",335.88594,197.01406,705.92652,286.07348,370.04058,89.05942,NA,NA,NA,NA,195.9,18.1,NA,254.7,20.8,NA,58.8,2.7
"2024_Warm04_Warm02_G20","Norm","Warm","Norm","Warm","Warm","Warm","Warm04","Warm02",454.00758,279.69242,773.69604,439.70396,319.68846,160.01154,NA,NA,NA,NA,247.5,19.1,NA,367.4,23.7,NA,119.9,4.6
"2024_Warm04_Warm03_G31","Norm","Warm","Norm","Warm","Warm","Warm","Warm04","Warm03",229.48146,148.61854,389.72154,244.87846,160.24008,96.25992,NA,NA,NA,NA,174.5,17,NA,211.3,19.4,NA,36.8,2.4
"2024_Warm04_Warm03_G32","Norm","Warm","Norm","Warm","Warm","Warm","Warm04","Warm03",115.635,101.265,291.07572,180.32428,175.44072,79.05928,NA,NA,NA,NA,107.2,14.5,NA,204.5,18.6,NA,97.3,4.1
"2024_Warm04_Warm04_G43","Norm","Warm","Norm","Warm","Warm","Warm","Warm04","Warm04",514.49346,351.90654,999.1722,535.2278,484.67874,183.32126,NA,NA,NA,NA,318.5,23.7,NA,426.2,30.5,NA,107.7,6.8
"2024_Warm04_Warm04_G44","Norm","Warm","Norm","Warm","Warm","Warm","Warm04","Warm04",281.73366,208.56634,603.00552,334.99448,321.27186,126.42814,NA,NA,NA,NA,209.6,18.8,NA,274.4,20.9,NA,64.8,2.1
"2024_Warm04_Warm05_G55","Norm","Warm","Norm","Warm","Warm","Warm","Warm04","Warm05",515.28516,327.01484,887.06748,396.83252,371.78232,69.81768,NA,NA,NA,NA,197.9,17.9,NA,477.8,28,NA,279.9,10.1
"2024_Warm04_Warm05_G56","Norm","Warm","Norm","Warm","Warm","Warm","Warm04","Warm05",543.46968,275.83032,770.84592,405.65408,227.37624,129.82376,NA,NA,NA,NA,365.4,26.6,NA,278.6,20.4,NA,-86.8,-6.2
"2024_Warm04_Warm06_G67","Norm","Warm","Norm","Warm","Warm","Warm","Warm04","Warm06",311.9766,223.3234,1005.98082,590.31918,694.00422,366.99578,NA,NA,NA,NA,217.3,18.5,NA,465.7,30.1,NA,248.4,11.6
"2024_Warm04_Warm06_G68","Norm","Warm","Norm","Warm","Warm","Warm","Warm04","Warm06",371.19576,238.20424,584.79642,269.90358,213.60066,31.69934,NA,NA,NA,NA,249.2,20,NA,221.2,19.9,NA,-28,-0.100000000000001
"2024_Warm05_Both01_G10","Norm","Warm","Hyp","Warm","Warm","Both","Warm05","Both01",330.50238,173.89762,485.04222,256.95778,154.53984,83.06016,NA,NA,NA,NA,188,18.4,NA,250.3,22.1,NA,62.3,3.7
"2024_Warm05_Both01_G9","Norm","Warm","Hyp","Warm","Warm","Both","Warm05","Both01",491.05914,235.54086,713.21016,306.08984,222.15102,70.54898,NA,NA,NA,NA,197,17.3,NA,281.8,23,NA,84.8,5.7
"2024_Warm05_Both02_G21","Norm","Warm","Hyp","Warm","Warm","Both","Warm05","Both02",399.38028,349.41972,795.54696,619.95304,396.16668,270.53332,NA,NA,NA,NA,308.7,22.9,NA,415,27.2,NA,106.3,4.3
"2024_Warm05_Both02_G22","Norm","Warm","Hyp","Warm","Warm","Both","Warm05","Both02",403.49712,239.70288,870.1251,424.7749,466.62798,185.07202,NA,NA,NA,NA,291.6,21.5,NA,378.6,24.9,NA,87,3.4
"2024_Warm05_Both03_G33","Norm","Warm","Hyp","Warm","Warm","Both","Warm05","Both03",483.30048,313.79952,663.01638,390.78362,179.7159,76.9841,NA,NA,NA,NA,259.7,21.1,NA,312,23.5,NA,52.3,2.4
"2024_Warm05_Both03_G34","Norm","Warm","Hyp","Warm","Warm","Both","Warm05","Both03",173.4291,81.6709,262.73286,112.46714,89.30376,30.79624,NA,NA,NA,NA,108.3,14.4,NA,148.4,17.1,NA,40.1,2.7
"2024_Warm05_Both04_G45","Norm","Warm","Hyp","Warm","Warm","Both","Warm05","Both04",210.32232,120.57768,205.57212,117.42788,-4.7502,-3.1498,"Y",NA,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell",102.8,14.4,NA,115.2,13.7,NA,12.4,-0.700000000000001
"2024_Warm05_Both04_G46","Norm","Warm","Hyp","Warm","Warm","Both","Warm05","Both04",699.75126,355.94874,1006.61418,542.68582,306.86292,186.73708,NA,NA,NA,NA,338.7,23,NA,431.2,27.4,"7/3/25 SKM added in  area/feret data from Teresa rerunning analysis",92.5,4.4
"2024_Warm05_Both05_G57","Norm","Warm","Hyp","Warm","Warm","Both","Warm05","Both05",596.67192,369.42808,1155.29544,598.70456,558.62352,229.27648,"Y","Y",NA,"2/05/25 SKM Found to be a double while processing nutrient samples",466.1,27.5,NA,363.9,25.3,"7/4/25 SKM added in  area/feret data from Teresa rerunning analysis",-102.2,-2.2
"2024_Warm05_Both05_G58","Norm","Warm","Hyp","Warm","Warm","Both","Warm05","Both05",272.86662,156.23338,483.93384,281.96616,211.06722,125.73278,NA,NA,NA,NA,147.7,17.2,NA,237.7,20.7,NA,90,3.5
"2024_Warm05_Both06_G69","Norm","Warm","Hyp","Warm","Warm","Both","Warm05","Both06",313.08498,140.31502,505.46808,207.03192,192.3831,66.7169,NA,NA,NA,NA,204.5,17.6,NA,230.9,20.6,NA,26.4,3
"2024_Warm05_Both06_G70","Norm","Warm","Hyp","Warm","Warm","Both","Warm05","Both06",361.69536,238.70464,605.53896,388.66104,243.8436,149.9564,NA,NA,NA,NA,226.5,21,NA,333,23.8,NA,106.5,2.8
"2024_Warm05_Cont01_G10","Norm","Warm","Norm","Ambient","Warm","Cont","Warm05","Cont01",133.68576,80.31424,274.29168,141.60832,140.60592,61.29408,NA,NA,NA,NA,100.8,13.7,NA,203.2,19.8,NA,102.4,6.1
"2024_Warm05_Cont01_G9","Norm","Warm","Norm","Ambient","Warm","Cont","Warm05","Cont01",979.06302,546.43698,1592.31384,803.68616,613.25082,257.24918,NA,NA,NA,NA,387,26,NA,628.9,32,NA,241.9,6
"2024_Warm05_Cont02_G21","Norm","Warm","Norm","Ambient","Warm","Cont","Warm05","Cont02",601.26378,379.13622,990.14682,455.85318,388.88304,76.71696,"Y",NA,NA,"6/13/25 SKM this is noted as dead in the area dataset, excluding from analysis",422,28.3,"DEAD",395.5,24.8,NA,-26.5,-3.5
"2024_Warm05_Cont02_G22","Norm","Warm","Norm","Ambient","Warm","Cont","Warm05","Cont02",721.91886,641.98114,1134.23622,822.66378,412.31736,180.68264,NA,NA,NA,NA,566.1,32.5,NA,619.1,31.5,NA,53,-1
"2024_Warm05_Cont03_G33","Norm","Warm","Norm","Ambient","Warm","Cont","Warm05","Cont03",250.85736,166.64264,742.97808,405.32192,492.12072,238.67928,NA,NA,NA,NA,165.6,17,NA,365,26.3,NA,199.4,9.3
"2024_Warm05_Cont03_G34","Norm","Warm","Norm","Ambient","Warm","Cont","Warm05","Cont03",821.67306,368.42694,1552.5705,624.7295,730.89744,256.30256,NA,NA,NA,NA,319.5,23.3,NA,539.9,30.7,NA,220.4,7.4
"2024_Warm05_Cont04_G45","Norm","Warm","Norm","Ambient","Warm","Cont","Warm05","Cont04",355.99512,236.90488,755.64528,450.25472,399.65016,213.34984,NA,NA,NA,NA,224.7,19.4,NA,367.7,27.5,NA,143,8.1
"2024_Warm05_Cont04_G46","Norm","Warm","Norm","Ambient","Warm","Cont","Warm05","Cont04",249.74898,131.45102,409.3557,232.2443,159.60672,100.79328,NA,NA,NA,NA,148,15.2,NA,223.6,19.7,NA,75.6,4.5
"2024_Warm05_Cont05_G57","Norm","Warm","Norm","Ambient","Warm","Cont","Warm05","Cont05",145.24458,71.85542,315.77676,132.42324,170.53218,60.56782,NA,NA,NA,NA,115.9,14.3,NA,186.7,18.8,NA,70.8,4.5
"2024_Warm05_Cont05_G58","Norm","Warm","Norm","Ambient","Warm","Cont","Warm05","Cont05",297.88434,192.01566,473.4834,301.2166,175.59906,109.20094,NA,NA,"pretty wet during dry weight",NA,192.6,18.7,NA,264.5,20.7,NA,71.9,2
"2024_Warm05_Cont06_G69","Norm","Warm","Norm","Ambient","Warm","Cont","Warm05","Cont06",321.95202,201.44798,NA,NA,NA,NA,"Y",NA,NA,NA,251.6,20.9,NA,NA,NA,NA,NA,NA
"2024_Warm05_Cont06_G70","Norm","Warm","Norm","Ambient","Warm","Cont","Warm05","Cont06",209.37228,101.12772,390.51324,157.18676,181.14096,56.05904,NA,NA,NA,NA,113.7,13.8,NA,135.8,16.4,NA,22.1,2.6
"2024_Warm05_Hyp01_G10","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm05","Hyp01",458.28276,262.91724,795.07194,469.12806,336.78918,206.21082,NA,NA,NA,NA,240.3,19.4,NA,337.4,22.2,NA,97.1,2.8
"2024_Warm05_Hyp01_G9","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm05","Hyp01",238.98186,157.01814,400.96368,270.23632,161.98182,113.21818,NA,NA,NA,NA,127.2,14.9,NA,185.7,19,NA,58.5,4.1
"2024_Warm05_Hyp02_G21","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm05","Hyp02",433.26504,303.23496,717.16866,336.63134,283.90362,33.39638,NA,NA,NA,NA,260.1,22,NA,264.8,20.8,NA,4.69999999999999,-1.2
"2024_Warm05_Hyp02_G22","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm05","Hyp02",462.3996,304.6004,582.738,333.362,120.3384,28.7616,NA,NA,NA,NA,307,22.1,NA,318.1,21.5,NA,11.1,-0.600000000000001
"2024_Warm05_Hyp03_G33","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm05","Hyp03",430.41492,180.48508,718.27704,304.02296,287.86212,123.53788,NA,NA,NA,NA,180.9,17.2,NA,230.8,20.5,NA,49.9,3.3
"2024_Warm05_Hyp03_G34","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm05","Hyp03",275.24172,161.05828,531.2775,272.4225,256.03578,111.36422,NA,NA,NA,NA,148.5,16.5,NA,185.7,22.4,NA,37.2,5.9
"2024_Warm05_Hyp04_G45","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm05","Hyp04",366.92058,280.37942,634.83186,456.56814,267.91128,176.18872,NA,NA,NA,NA,222.1,19.8,NA,305.6,22.3,NA,83.5,2.5
"2024_Warm05_Hyp04_G46","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm05","Hyp04",164.56206,91.13794,247.53222,120.26778,82.97016,29.12984,NA,NA,NA,NA,117.7,14,NA,139.7,15.4,NA,22,1.4
"2024_Warm05_Hyp05_G57","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm05","Hyp05",174.85416,120.94584,285.37548,188.02452,110.52132,67.07868,NA,NA,NA,NA,151.2,15.6,NA,189.4,17.8,NA,38.2,2.2
"2024_Warm05_Hyp05_G58","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm05","Hyp05",370.24572,240.45428,487.10064,271.59936,116.85492,31.14508,NA,NA,NA,NA,231.9,20.7,NA,261.1,22.3,NA,29.2,1.6
"2024_Warm05_Hyp06_G69","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm05","Hyp06",128.14386,81.65614,122.28528,90.91472,-5.85858,9.25858,"Y",NA,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell",120.4,14.2,NA,92.9,12.5,NA,-27.5,-1.7
"2024_Warm05_Hyp06_G70","Norm","Warm","Hyp","Ambient","Warm","Hyp","Warm05","Hyp06",324.96048,217.83952,531.75252,367.94748,206.79204,150.10796,NA,NA,NA,NA,226.1,20.4,NA,307,23.1,NA,80.9,2.7
"2024_Warm05_Warm01_G10","Norm","Warm","Norm","Warm","Warm","Warm","Warm05","Warm01",254.34084,119.05916,377.37102,149.42898,123.03018,30.36982,NA,NA,NA,NA,152.1,15.4,NA,159.6,15.2,NA,7.5,-0.200000000000001
"2024_Warm05_Warm01_G9","Norm","Warm","Norm","Warm","Warm","Warm","Warm05","Warm01",875.35032,552.84968,1209.7644,636.6356,334.41408,83.78592,NA,NA,NA,NA,347.4,23.8,NA,393,26,NA,45.6,2.2
"2024_Warm05_Warm02_G21","Norm","Warm","Norm","Warm","Warm","Warm","Warm05","Warm02",509.42658,286.07342,1089.26766,240.13234,579.84108,-45.94108,NA,NA,NA,NA,296.8,23.4,NA,361.2,26.4,NA,64.4,3
"2024_Warm05_Warm02_G22","Norm","Warm","Norm","Warm","Warm","Warm","Warm05","Warm02",282.20868,181.09132,504.83472,271.76528,222.62604,90.67396,NA,NA,NA,NA,143,16,NA,200.8,19.3,NA,57.8,3.3
"2024_Warm05_Warm03_G33","Norm","Warm","Norm","Warm","Warm","Warm","Warm05","Warm03",306.75138,225.94862,544.57806,329.62194,237.82668,103.67332,NA,NA,NA,NA,220.8,19.7,NA,295.6,22,NA,74.8,2.3
"2024_Warm05_Warm03_G34","Norm","Warm","Norm","Warm","Warm","Warm","Warm05","Warm03",262.8912,175.0088,445.14054,320.65946,182.24934,145.65066,NA,NA,NA,NA,183.9,17.3,NA,244.4,20.7,NA,60.5,3.4
"2024_Warm05_Warm04_G45","Norm","Warm","Norm","Warm","Warm","Warm","Warm05","Warm04",289.33398,144.36602,485.51724,226.08276,196.18326,81.71674,NA,NA,NA,NA,183.5,17.3,NA,222.6,19.4,NA,39.1,2.1
"2024_Warm05_Warm04_G46","Norm","Warm","Norm","Warm","Warm","Warm","Warm05","Warm04",341.74452,182.65548,581.78796,278.71204,240.04344,96.05656,NA,NA,NA,NA,225.3,18.2,NA,269.3,22.5,NA,44,4.3
"2024_Warm05_Warm05_G57","Norm","Warm","Norm","Warm","Warm","Warm","Warm05","Warm05",298.99272,164.40728,569.43744,298.36256,270.44472,133.95528,NA,NA,NA,NA,163.5,17.7,NA,312.6,23.7,NA,149.1,6
"2024_Warm05_Warm05_G58","Norm","Warm","Norm","Warm","Warm","Warm","Warm05","Warm05",260.5161,222.3839,246.10716,203.69284,-14.40894,-18.69106,"Y",NA,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell",246.7,20.1,NA,233,19.4,NA,-13.7,-0.700000000000003
"2024_Warm05_Warm06_G69","Norm","Warm","Norm","Warm","Warm","Warm","Warm05","Warm06",226.473,136.727,498.8178,244.0822,272.3448,107.3552,NA,NA,NA,NA,194.2,18.1,NA,273,21.9,NA,78.8,3.8
"2024_Warm05_Warm06_G70","Norm","Warm","Norm","Warm","Warm","Warm","Warm05","Warm06",191.00484,128.89516,181.18776,129.51224,-9.81708,0.61708,"Y",NA,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell",141.5,16,NA,138.7,14.1,NA,-2.80000000000001,-1.9
